source,target,type,id,label,timeset,weight,colab_track_popularity,colab_track_name,colab_track
Rauw Alejandro,Dímelo Flow,Directed,155,,,4,71,Elegí (feat. Dímelo Flow),"[[""Eleg\u00ed (feat. Farruko, Anuel AA, Sech, D\u00edmelo Flow & Justin Quiles) - Remix"", 53], [""Suelta"", 64], [""Eleg\u00ed (feat. Farruko, Anuel AA, Sech, D\u00edmelo Flow & Justin Quiles) - Remix"", 57], [""Eleg\u00ed (feat. D\u00edmelo Flow)"", 71]]"
Rauw Alejandro,Justin Quiles,Directed,156,,,2,57,"Elegí (feat. Farruko, Anuel AA, Sech, Dímelo Flow & Justin Quiles) - Remix","[[""Eleg\u00ed (feat. Farruko, Anuel AA, Sech, D\u00edmelo Flow & Justin Quiles) - Remix"", 53], [""Eleg\u00ed (feat. Farruko, Anuel AA, Sech, D\u00edmelo Flow & Justin Quiles) - Remix"", 57]]"
Rauw Alejandro,Camilo,Directed,157,,,2,72,Tattoo - Remix with Camilo,"[[""Tattoo - Remix with Camilo"", 66], [""Tattoo - Remix with Camilo"", 72]]"
Rauw Alejandro,Lary Over,Directed,158,,,2,55,Cubierto de Ti,"[[""Cubierto de Ti"", 55], [""Anda Deja"", 43]]"
Rauw Alejandro,De La Ghetto,Directed,159,,,2,81,Loco Por Perrearte - Remix,"[[""Espuma"", 44], [""Loco Por Perrearte - Remix"", 81]]"
Rauw Alejandro,Darell,Directed,160,,,3,73,Aloha,"[[""Encima De Mi"", 55], [""Aloha"", 73], [""Hola"", 50]]"
Rauw Alejandro,Jon Z,Directed,161,,,1,42,Cuento de Hadas,"[[""Cuento de Hadas"", 42]]"
Rauw Alejandro,Cazzu,Directed,162,,,1,44,Hasta Donde,"[[""Hasta Donde"", 44]]"
Rauw Alejandro,Brray,Directed,163,,,3,79,LOKERA,"[[""LOKERA"", 79], [""Te Pue' Cuidar"", 42], [""No Fue - Remix"", 68]]"
Rauw Alejandro,Shakira,Directed,164,,,1,94,Te Felicito,"[[""Te Felicito"", 94]]"
Rauw Alejandro,Maria Becerra,Directed,165,,,2,67,En Tu Cuerpo - Remix,"[[""Suelta"", 64], [""En Tu Cuerpo - Remix"", 67]]"
Rauw Alejandro,Nicki Nicole,Directed,166,,,1,65,Sabe,"[[""Sabe"", 65]]"
Rauw Alejandro,Alvaro Diaz,Directed,167,,,1,74,Problemón,"[[""Problem\u00f3n"", 74]]"
Rauw Alejandro,Alex Gargolas,Directed,168,,,1,52,Toda La Noche,"[[""Toda La Noche"", 52]]"
Rauw Alejandro,Reik,Directed,169,,,1,68,Loquita,"[[""Loquita"", 68]]"
Rauw Alejandro,Yandel,Directed,170,,,1,49,UNA MÁS,"[[""UNA M\u00c1S"", 49]]"
Rauw Alejandro,Alex Rose,Directed,171,,,1,68,Me Fije,"[[""Me Fije"", 68]]"
Rauw Alejandro,Maluma,Directed,172,,,1,73,Aloha,"[[""Aloha"", 73]]"
Rauw Alejandro,Beéle,Directed,173,,,1,73,Aloha,"[[""Aloha"", 73]]"
Rauw Alejandro,DJ Luian,Directed,174,,,1,73,Aloha,"[[""Aloha"", 73]]"
Rauw Alejandro,Nio Garcia,Directed,175,,,1,49,Solo Remix (with Rauw Alejandro & Nio Garcia feat. Amenazzy),"[[""Solo Remix (with Rauw Alejandro & Nio Garcia feat. Amenazzy)"", 49]]"
Rauw Alejandro,Amenazzy,Directed,176,,,1,49,Solo Remix (with Rauw Alejandro & Nio Garcia feat. Amenazzy),"[[""Solo Remix (with Rauw Alejandro & Nio Garcia feat. Amenazzy)"", 49]]"
Rauw Alejandro,Wisin,Directed,177,,,3,49,En Mi Habitación,"[[""Es Que Tu"", 40], [""En Mi Habitacio\u0301n"", 49], [""Una Noche - Unplugged"", 44]]"
Rauw Alejandro,Los Legendarios,Directed,178,,,2,49,En Mi Habitación,"[[""Es Que Tu"", 40], [""En Mi Habitacio\u0301n"", 49]]"
Rauw Alejandro,Luis Fonsi,Directed,179,,,1,62,Vacío,"[[""Vac\u00edo"", 62]]"
Rauw Alejandro,Lunay,Directed,180,,,3,72,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","[[""En Mi Habitacio\u0301n"", 49], [""La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix"", 72], [""Fantasias - Remix"", 68]]"
Rauw Alejandro,Bad Gyal,Directed,181,,,1,53,Zorra - Remix,"[[""Zorra - Remix"", 53]]"
Rauw Alejandro,Jay Wheeler,Directed,182,,,2,72,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","[[""La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix"", 72], [""Infiel - Remix"", 61]]"
Rauw Alejandro,DJ Nelson,Directed,183,,,1,72,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","[[""La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix"", 72]]"
Rauw Alejandro,Jhay Cortez,Directed,184,,,1,72,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","[[""La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix"", 72]]"
Rauw Alejandro,Kendo Kaponi,Directed,185,,,1,72,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","[[""La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix"", 72]]"
Rauw Alejandro,Manuel Turizo,Directed,186,,,3,72,La Nota,"[[""La Nota"", 72], [""TBT - Remix"", 56], [""TBT"", 63]]"
Rauw Alejandro,Omy de Oro,Directed,187,,,1,56,Estadia,"[[""Estadia"", 56]]"
Rauw Alejandro,Eix,Directed,188,,,2,61,Infiel - Remix,"[[""Infiel - Remix"", 61], [""Infiel"", 48]]"
Rauw Alejandro,Noriel,Directed,189,,,1,61,Infiel - Remix,"[[""Infiel - Remix"", 61]]"
Rauw Alejandro,KEVVO,Directed,190,,,2,72,El Efecto - Remix,"[[""Infiel - Remix"", 61], [""El Efecto - Remix"", 72]]"
Rauw Alejandro,Brytiago,Directed,191,,,3,61,Infiel - Remix,"[[""Infiel - Remix"", 61], [""Cositas"", 48], [""Infiel"", 48]]"
Rauw Alejandro,Sebastian Yatra,Directed,192,,,2,63,TBT,"[[""TBT - Remix"", 56], [""TBT"", 63]]"
Rauw Alejandro,Cosculluela,Directed,193,,,1,56,TBT - Remix,"[[""TBT - Remix"", 56]]"
Rauw Alejandro,Lalo Ebratt,Directed,194,,,2,58,4 besos,"[[""TBT - Remix"", 56], [""4 besos"", 58]]"
Rauw Alejandro,Llane,Directed,195,,,1,56,TBT - Remix,"[[""TBT - Remix"", 56]]"
Rauw Alejandro,Dalmata,Directed,196,,,1,56,TBT - Remix,"[[""TBT - Remix"", 56]]"
Rauw Alejandro,Lil Geniuz,Directed,197,,,1,43,Anda Deja,"[[""Anda Deja"", 43]]"
Rauw Alejandro,Lola Indigo,Directed,198,,,1,58,4 besos,"[[""4 besos"", 58]]"
Rauw Alejandro,Leebrian,Directed,199,,,1,68,No Fue - Remix,"[[""No Fue - Remix"", 68]]"
Rauw Alejandro,Cauty,Directed,200,,,1,68,No Fue - Remix,"[[""No Fue - Remix"", 68]]"
Rauw Alejandro,Feid,Directed,201,,,1,68,No Fue - Remix,"[[""No Fue - Remix"", 68]]"
Rauw Alejandro,Tempo,Directed,202,,,1,43,Tu Juego,"[[""Tu Juego"", 43]]"
Rauw Alejandro,Bryant Myers,Directed,203,,,3,72,El Efecto - Remix,"[[""Ojitos"", 53], [""Mis D\u00edas Sin Ti"", 50], [""El Efecto - Remix"", 72]]"
Rauw Alejandro,Natti Natasha,Directed,204,,,1,68,Fantasias - Remix,"[[""Fantasias - Remix"", 68]]"
Rauw Alejandro,Don Patricio,Directed,205,,,1,54,Contando Lunares (feat. Anitta & Rauw Alejandro) - Remix,"[[""Contando Lunares (feat. Anitta & Rauw Alejandro) - Remix"", 54]]"
Rauw Alejandro,"Tito ""El Bambino""",Directed,206,,,1,43,Cobrale,"[[""Cobrale"", 43]]"
Rauw Alejandro,Miky Woodz,Directed,207,,,1,43,Cobrale,"[[""Cobrale"", 43]]"
Rauw Alejandro,Rafa Pabön,Directed,208,,,1,43,Cobrale,"[[""Cobrale"", 43]]"
Rauw Alejandro,Nekxum,Directed,209,,,1,41,Remix Es Normal,"[[""Remix Es Normal"", 41]]"
Rauw Alejandro,Javiielo,Directed,210,,,1,41,Remix Es Normal,"[[""Remix Es Normal"", 41]]"
Rauw Alejandro,Casper Magico,Directed,211,,,1,46,La Mas Linda,"[[""La Mas Linda"", 46]]"
Bomba Estéreo,Leonel García,Directed,212,,,2,46,Como Lo Pedí,"[[""Como Lo Ped\u00ed"", 46], [""Como Lo Ped\u00ed"", 39]]"
Bomba Estéreo,Tainy,Directed,213,,,1,69,To My Love - Tainy Remix,"[[""To My Love - Tainy Remix"", 69]]"
Bomba Estéreo,Nicola Cruz,Directed,214,,,1,28,Raíz - Nicola Cruz Remix,"[[""Ra\u00edz - Nicola Cruz Remix"", 28]]"
Bomba Estéreo,Aterciopelados,Directed,215,,,1,45,Síganme los Buenos,"[[""S\u00edganme los Buenos"", 45]]"
Tainy,Yandel,Directed,218,,,6,67,UNA MÁS,"[[""DYNASTY"", 1], [""UNA M\u00c1S"", 67], [""SI TE VAS"", 51], [""UNA M\u00c1S"", 49], [""SI TE VAS"", 45], [""DEJA VU"", 55]]"
Tainy,Rauw Alejandro,Directed,219,,,3,75,Sci-Fi,"[[""UNA M\u00c1S"", 67], [""Sci-Fi"", 75], [""UNA M\u00c1S"", 49]]"
Tainy,J Balvin,Directed,220,,,4,70,Agua (with J Balvin),"[[""Agua (with J Balvin)"", 70], [""Voodoo (with J Balvin, Tainy & Lil Baby)"", 54], [""Voodoo (with J Balvin & Tainy)"", 36], [""Voodoo (with J Balvin & Tainy)"", 68]]"
Tainy,Becky G,Directed,221,,,1,43,"F Is For Friends (with Becky G & Tainy) - Music From ""Sponge On The Run"" Movie","[[""F Is For Friends (with Becky G & Tainy) - Music From \""Sponge On The Run\"" Movie"", 43]]"
Tainy,Dalex,Directed,222,,,2,49,MERA (with Dalex & Álvaro Díaz),"[[""MERA (with Dalex & \u00c1lvaro D\u00edaz)"", 44], [""MERA (with Dalex & \u00c1lvaro D\u00edaz)"", 49]]"
Tainy,Alvaro Diaz,Directed,223,,,4,62,"A Mi También ft. Alvaro Diaz, Feid","[[""MERA (with Dalex & \u00c1lvaro D\u00edaz)"", 44], [""Todas Tus Amigas Est\u00e1n Mintiendo ft. Alvaro Diaz, Dylan Fuentes"", 44], [""A Mi Tambi\u00e9n ft. Alvaro Diaz, Feid"", 62], [""MERA (with Dalex & \u00c1lvaro D\u00edaz)"", 49]]"
Tainy,Mozart La Para,Directed,224,,,3,45,LENTO (with Sean Paul & Mozart La Para feat. Cazzu),"[[""LENTO (with Sean Paul & Mozart La Para feat. Cazzu)"", 45], [""LENTO (with Sean Paul & Mozart La Para feat. Cazzu)"", 39], [""B\u00e1rbaro"", 25]]"
Tainy,Cazzu,Directed,225,,,2,45,LENTO (with Sean Paul & Mozart La Para feat. Cazzu),"[[""LENTO (with Sean Paul & Mozart La Para feat. Cazzu)"", 45], [""LENTO (with Sean Paul & Mozart La Para feat. Cazzu)"", 39]]"
Tainy,C. Tangana,Directed,226,,,2,46,NADA (with Lauren Jauregui & C. Tangana),"[[""NADA (with Lauren Jauregui & C. Tangana)"", 46], [""NADA (with Lauren Jauregui & C. Tangana)"", 42]]"
Tainy,KHEA,Directed,227,,,1,51,MALVADA (with Kali Uchis & KHEA),"[[""MALVADA (with Kali Uchis & KHEA)"", 51]]"
Tainy,Justin Quiles,Directed,228,,,1,47,TU AMIGA (with Justin Quiles & Dylan Fuentes feat. Lennox & Llane),"[[""TU AMIGA (with Justin Quiles & Dylan Fuentes feat. Lennox & Llane)"", 47]]"
Tainy,Llane,Directed,229,,,1,47,TU AMIGA (with Justin Quiles & Dylan Fuentes feat. Lennox & Llane),"[[""TU AMIGA (with Justin Quiles & Dylan Fuentes feat. Lennox & Llane)"", 47]]"
Tainy,Myke Towers,Directed,230,,,2,69,Oh Na Na,"[[""Oh Na Na - Extended Version"", 55], [""Oh Na Na"", 69]]"
Tainy,Bad Bunny,Directed,231,,,2,89,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"[[""Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)"", 89], [""Callaita"", 81]]"
Tainy,Julieta Venegas,Directed,232,,,1,89,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"[[""Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)"", 89]]"
Tainy,Juanka,Directed,233,,,1,31,No Le Bajamos,"[[""No Le Bajamos"", 31]]"
Tainy,Hozwal,Directed,234,,,1,27,"Gramos ft. Kris Floyd, Hozwal","[[""Gramos ft. Kris Floyd, Hozwal"", 27]]"
Tainy,Feid,Directed,235,,,1,62,"A Mi También ft. Alvaro Diaz, Feid","[[""A Mi Tambi\u00e9n ft. Alvaro Diaz, Feid"", 62]]"
Tainy,DaniLeigh,Directed,236,,,2,46,Falta,"[[""Falta ft. DaniLeigh, Kris Floyd"", 27], [""Falta"", 46]]"
Tainy,Miky Woodz,Directed,237,,,2,56,Asi Eh - Remix,"[[""Asi Eh - Remix"", 56], [""Asi Eh"", 35]]"
Tainy,Darell,Directed,238,,,1,56,Asi Eh - Remix,"[[""Asi Eh - Remix"", 56]]"
Tainy,Mau y Ricky,Directed,239,,,1,38,MENTE (with Tainy & Mau y Ricky),"[[""MENTE (with Tainy & Mau y Ricky)"", 38]]"
Tainy,Lalo Ebratt,Directed,240,,,1,38,La Gatita,"[[""La Gatita"", 38]]"
Tainy,Anuel AA,Directed,241,,,1,75,Adicto (with Anuel AA & Ozuna),"[[""Adicto (with Anuel AA & Ozuna)"", 75]]"
Tainy,Ozuna,Directed,242,,,1,75,Adicto (with Anuel AA & Ozuna),"[[""Adicto (with Anuel AA & Ozuna)"", 75]]"
Tainy,Yomo,Directed,243,,,1,18,Delicia - Original,"[[""Delicia - Original"", 18]]"
ROSALÍA,Tokischa,Directed,244,,,2,75,LA COMBI VERSACE (feat. Tokischa),"[[""LA COMBI VERSACE (feat. Tokischa)"", 75], [""Linda"", 73]]"
ROSALÍA,Ozuna,Directed,245,,,1,74,"Yo x Ti, Tu x Mi","[[""Yo x Ti, Tu x Mi"", 74]]"
ROSALÍA,J Balvin,Directed,246,,,1,76,Con Altura,"[[""Con Altura"", 76]]"
Zion & Lennox,Sech,Directed,247,,,1,43,Entendemos,"[[""Entendemos"", 43]]"
Zion & Lennox,Myke Towers,Directed,248,,,3,63,B11 (feat. Myke Towers),"[[""No Me Llama"", 38], [""No Me Llama"", 50], [""B11 (feat. Myke Towers)"", 63]]"
Zion & Lennox,De La Ghetto,Directed,249,,,3,36,Pierdo la Cabeza - Remix,"[[""Destino"", 31], [""A Forgotten Spot (Olvidado)"", 19], [""Pierdo la Cabeza - Remix"", 36]]"
Zion & Lennox,Rauw Alejandro,Directed,250,,,1,47,Diosa,"[[""Diosa"", 47]]"
Zion & Lennox,Natti Natasha,Directed,251,,,2,53,Te Mueves,"[[""Te Mueves"", 39], [""Te Mueves"", 53]]"
Zion & Lennox,Darell,Directed,252,,,3,63,B11 (feat. Myke Towers),"[[""Cinturita"", 40], [""Complica - Remix"", 31], [""B11 (feat. Myke Towers)"", 63]]"
Zion & Lennox,Lenny Tavárez,Directed,253,,,2,58,Me Enamora,"[[""Cinturita"", 40], [""Me Enamora"", 58]]"
Zion & Lennox,El Alfa,Directed,254,,,3,53,GOTA GOTA,"[[""GOTA GOTA"", 42], [""GOTA GOTA"", 53], [""Pomposo (Remix)"", 53]]"
Zion & Lennox,Nicky Jam,Directed,255,,,1,62,Mi tesoro (feat. Nicky Jam),"[[""Mi tesoro (feat. Nicky Jam)"", 62]]"
Zion & Lennox,Plan B,Directed,256,,,1,41,La niña (feat. Plan B),"[[""La ni\u00f1a (feat. Plan B)"", 41]]"
Zion & Lennox,J Balvin,Directed,257,,,4,73,Otra vez (feat. J Balvin),"[[""Otra vez (feat. J Balvin)"", 73], [""Soltera"", 14], [""No Es Justo"", 60], [""Otra vez (feat. J Balvin)"", 61]]"
Zion & Lennox,Farruko,Directed,258,,,3,62,Pa Olvidarte (feat. Manuel Turizo) - Remix,"[[""Qu\u00e9 bien se siente (feat. Farruko)"", 41], [""Pa Olvidarte (feat. Manuel Turizo) - Remix"", 62], [""Pierdo la Cabeza - Remix"", 0]]"
Zion & Lennox,Daddy Yankee,Directed,259,,,4,59,Yo Voy,"[[""Cierra los ojos (feat. Daddy Yankee)"", 41], [""Yo Voy"", 59], [""Perdido por el Mundo"", 14], [""B\u00e9same"", 57]]"
Zion & Lennox,Maluma,Directed,260,,,1,42,Nuestro amor (feat. Maluma),"[[""Nuestro amor (feat. Maluma)"", 42]]"
Zion & Lennox,Don Omar,Directed,261,,,3,63,Te Quiero Pa´Mi,"[[""Embri\u00e1game (feat. Don Omar) - Remix"", 50], [""Te Quiero Pa\u00b4Mi"", 63], [""Embri\u00e1game (feat. Don Omar) - Remix"", 44]]"
Zion & Lennox,Tego Calderon,Directed,262,,,1,1,El Cantante,"[[""El Cantante"", 1]]"
Zion & Lennox,Voltio,Directed,263,,,2,9,Ahora (Remix),"[[""El Cantante"", 1], [""Ahora (Remix)"", 9]]"
Zion & Lennox,John Eric,Directed,264,,,1,9,Ahora (Remix),"[[""Ahora (Remix)"", 9]]"
Zion & Lennox,Jowell & Randy,Directed,265,,,2,53,Pomposo (Remix),"[[""La Cita"", 14], [""Pomposo (Remix)"", 53]]"
Zion & Lennox,Tony Dize,Directed,266,,,1,44,Hoy Lo Siento,"[[""Hoy Lo Siento"", 44]]"
Zion & Lennox,Alberto Stylee,Directed,267,,,1,14,Soltera,"[[""Soltera"", 14]]"
Zion & Lennox,Maria Becerra,Directed,268,,,1,80,Berlin,"[[""Berlin"", 80]]"
Zion & Lennox,Dímelo Flow,Directed,269,,,1,45,Un Plan,"[[""Un Plan"", 45]]"
Zion & Lennox,Beéle,Directed,270,,,1,45,Un Plan,"[[""Un Plan"", 45]]"
Zion & Lennox,Jerry Di,Directed,271,,,2,51,Verano En París - Remix,"[[""Un Plan"", 45], [""Verano En Par\u00eds - Remix"", 51]]"
Zion & Lennox,Ken-Y,Directed,272,,,1,50,Prendia,"[[""Prendia"", 50]]"
Zion & Lennox,Danny Ocean,Directed,273,,,1,75,Brisa,"[[""Brisa"", 75]]"
Zion & Lennox,Revol,Directed,274,,,1,54,Tus Labios,"[[""Tus Labios"", 54]]"
Zion & Lennox,Kiko el Crazy,Directed,275,,,1,31,Que Te Vaya Bien,"[[""Que Te Vaya Bien"", 31]]"
Zion & Lennox,Casper Magico,Directed,276,,,1,44,Darte,"[[""Darte"", 44]]"
Zion & Lennox,Nio Garcia,Directed,277,,,1,44,Darte,"[[""Darte"", 44]]"
Zion & Lennox,Flow La Movie,Directed,278,,,1,44,Darte,"[[""Darte"", 44]]"
Zion & Lennox,Justin Quiles,Directed,279,,,1,76,Loco,"[[""Loco"", 76]]"
Zion & Lennox,Chimbala,Directed,280,,,1,76,Loco,"[[""Loco"", 76]]"
Zion & Lennox,Jory Boy,Directed,282,,,1,31,Complica - Remix,"[[""Complica - Remix"", 31]]"
Zion & Lennox,Andy Rivera,Directed,283,,,1,56,La Oficial - Remix,"[[""La Oficial - Remix"", 56]]"
Zion & Lennox,"Tito ""El Bambino""",Directed,284,,,2,39,Sexy Sensual,"[[""Sexy Sensual"", 39], [""Entre Tu y Yo"", 35]]"
Zion & Lennox,Wisin,Directed,285,,,1,39,Sexy Sensual,"[[""Sexy Sensual"", 39]]"
Zion & Lennox,Cosculluela,Directed,286,,,2,39,Sexy Sensual,"[[""Sexy Sensual"", 39], [""Vivimos Facturando"", 16]]"
Zion & Lennox,Miky Woodz,Directed,287,,,1,29,Por Qué Duele el Amor,"[[""Por Qu\u00e9 Duele el Amor"", 29]]"
Zion & Lennox,Rafa Pabön,Directed,288,,,1,38,Te Tocó Perder,"[[""Te Toc\u00f3 Perder"", 38]]"
Zion & Lennox,Noriel,Directed,289,,,2,51,Verano En París - Remix,"[[""Te Toc\u00f3 Perder"", 38], [""Verano En Par\u00eds - Remix"", 51]]"
Zion & Lennox,Eladio Carrion,Directed,290,,,1,63,Mi Error - Remix,"[[""Mi Error - Remix"", 63]]"
Zion & Lennox,Wisin & Yandel,Directed,291,,,1,63,Mi Error - Remix,"[[""Mi Error - Remix"", 63]]"
Zion & Lennox,Lunay,Directed,292,,,2,63,Mi Error - Remix,"[[""Mi Error - Remix"", 63], [""Ll\u00e9gale"", 54]]"
Zion & Lennox,Lyanno,Directed,293,,,2,51,Verano En París - Remix,"[[""Verano En Par\u00eds - Remix"", 51], [""Te Veo"", 45]]"
Zion & Lennox,Rvssian,Directed,294,,,1,63,B11 (feat. Myke Towers),"[[""B11 (feat. Myke Towers)"", 63]]"
Zion & Lennox,Anuel AA,Directed,295,,,1,54,Guayo,"[[""Guayo"", 54]]"
Zion & Lennox,Haze,Directed,296,,,1,54,Guayo,"[[""Guayo"", 54]]"
Zion & Lennox,Bulova,Directed,297,,,1,53,Pomposo (Remix),"[[""Pomposo (Remix)"", 53]]"
Zion & Lennox,Pusho,Directed,298,,,1,23,La Soledad - Remix,"[[""La Soledad - Remix"", 23]]"
Zion & Lennox,ChocQuibTown,Directed,299,,,1,62,Pa Olvidarte (feat. Manuel Turizo) - Remix,"[[""Pa Olvidarte (feat. Manuel Turizo) - Remix"", 62]]"
Zion & Lennox,Manuel Turizo,Directed,300,,,1,62,Pa Olvidarte (feat. Manuel Turizo) - Remix,"[[""Pa Olvidarte (feat. Manuel Turizo) - Remix"", 62]]"
Zion & Lennox,Kevin Roldan,Directed,301,,,1,55,PPP - Remix,"[[""PPP - Remix"", 55]]"
Zion & Lennox,Jhay Cortez,Directed,302,,,1,38,Somos Iguales,"[[""Somos Iguales"", 38]]"
Zion & Lennox,Sebastian Yatra,Directed,303,,,1,42,Aquí Estaré,"[[""Aqu\u00ed Estar\u00e9"", 42]]"
Zion & Lennox,Darkiel,Directed,305,,,1,22,La Oportunidad - Remix,"[[""La Oportunidad - Remix"", 22]]"
Zion & Lennox,Yandel,Directed,306,,,1,0,Pierdo la Cabeza - Remix,"[[""Pierdo la Cabeza - Remix"", 0]]"
Zion & Lennox,Arcangel,Directed,307,,,1,36,Pierdo la Cabeza - Remix,"[[""Pierdo la Cabeza - Remix"", 36]]"
Yandel,Tainy,Directed,308,,,6,67,UNA MÁS,"[[""DYNASTY"", 1], [""UNA M\u00c1S"", 67], [""SI TE VAS"", 51], [""UNA M\u00c1S"", 49], [""SI TE VAS"", 45], [""DEJA VU"", 55]]"
Yandel,Rauw Alejandro,Directed,309,,,3,67,UNA MÁS,"[[""UNA M\u00c1S"", 67], [""Dembow 2020"", 60], [""UNA M\u00c1S"", 49]]"
Yandel,J Balvin,Directed,310,,,2,54,No Te Vayas,"[[""No Te Vayas"", 54], [""Muy Personal (feat. J Balvin)"", 51]]"
Yandel,Myke Towers,Directed,311,,,4,66,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix","[[""Diablo en Mujer"", 53], [""Mayor"", 52], [""3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix"", 66], [""Dembow y Reggaeton"", 53]]"
Yandel,Natti Natasha,Directed,312,,,1,53,Diablo en Mujer,"[[""Diablo en Mujer"", 53]]"
Yandel,Darell,Directed,313,,,1,53,Diablo en Mujer,"[[""Diablo en Mujer"", 53]]"
Yandel,Anuel AA,Directed,314,,,1,56,Por Mi Reggae Muero 2020,"[[""Por Mi Reggae Muero 2020"", 56]]"
Yandel,Rubén Blades,Directed,315,,,1,30,Fama,"[[""Fama"", 30]]"
Yandel,Jhay Cortez,Directed,316,,,1,56,Ponme al Dia,"[[""Ponme al Dia"", 56]]"
Yandel,Farruko,Directed,317,,,9,66,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix","[[""Ella Entendio"", 47], [""6 AM (feat. Farruko) - En Vivo"", 21], [""Plakito (feat. El General Gadiel & Farruko) - Remix"", 51], [""La Calle Me Llama (feat. Farruko, \u00d1engo Flow & D.OZi)"", 28], [""3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix"", 66], [""En Cero - Remix"", 44], [""Despacio"", 43], [""Encantadora (feat. Farruko & Zion & Lennox) - Remix"", 58], [""Plakito (feat. El General Gadiel & Farruko) - Remix"", 53]]"
Yandel,Arcangel,Directed,318,,,1,47,Ella Entendio,"[[""Ella Entendio"", 47]]"
Yandel,Ozuna,Directed,319,,,2,50,No Quiero Amores (feat. Ozuna),"[[""Se Viste y Se Maquilla"", 36], [""No Quiero Amores (feat. Ozuna)"", 50]]"
Yandel,Ñengo Flow,Directed,320,,,2,40,Actua,"[[""Actua"", 40], [""La Calle Me Llama (feat. Farruko, \u00d1engo Flow & D.OZi)"", 28]]"
Yandel,KEVVO,Directed,321,,,1,40,Actua,"[[""Actua"", 40]]"
Yandel,Manuel Turizo,Directed,322,,,3,60,En Cero,"[[""Celda"", 42], [""En Cero - Remix"", 44], [""En Cero"", 60]]"
Yandel,Nicky Jam,Directed,323,,,4,55,Desperte Sin Ti (Remix),"[[""No Te Soltare"", 39], [""No Sales de Mi Mente (feat. Nicky Jam)"", 52], [""Desperte Sin Ti (Remix)"", 55], [""No Sales de Mi Mente"", 0]]"
Yandel,Maluma,Directed,324,,,3,70,Nunca y Pico,"[[""Que Vas Hacer"", 48], [""S\u00f3lo M\u00eda (feat. Maluma)"", 55], [""Nunca y Pico"", 70]]"
Yandel,Zion & Lennox,Directed,325,,,3,58,Encantadora (feat. Farruko & Zion & Lennox) - Remix,"[[""Se Me Olvido"", 35], [""Ll\u00e9gale (feat. Zion & Lennox)"", 39], [""Encantadora (feat. Farruko & Zion & Lennox) - Remix"", 58]]"
Yandel,Lunay,Directed,326,,,1,45,Subconsciente,"[[""Subconsciente"", 45]]"
Yandel,Nio Garcia,Directed,327,,,1,40,Hasta Abajo Le Doy,"[[""Hasta Abajo Le Doy"", 40]]"
Yandel,Brray,Directed,328,,,1,40,Hasta Abajo Le Doy,"[[""Hasta Abajo Le Doy"", 40]]"
Yandel,Juanka,Directed,329,,,1,40,Hasta Abajo Le Doy,"[[""Hasta Abajo Le Doy"", 40]]"
Yandel,Dalex,Directed,331,,,1,33,El Gusto,"[[""El Gusto"", 33]]"
Yandel,Omy de Oro,Directed,332,,,1,45,Ilegal,"[[""Ilegal"", 45]]"
Yandel,Pedro Capó,Directed,333,,,1,29,Concierto Privado,"[[""Concierto Privado"", 29]]"
Yandel,Jay Wheeler,Directed,334,,,1,44,Eva,"[[""Eva"", 44]]"
Yandel,El Alfa,Directed,335,,,2,53,Dembow y Reggaeton,"[[""Fiesta y Rumba"", 33], [""Dembow y Reggaeton"", 53]]"
Yandel,Wisin,Directed,336,,,3,66,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix","[[""Como Antes (feat. Wisin)"", 63], [""3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix"", 66], [""En Cero - Remix"", 44]]"
