,spotify_id,name_id,name,followers,betweeness_centrality,group,unique_collabs,total_collabs,image
345,4JreHVYyb6GqE2BU03Kx96,Dayme y El High,Dayme y El High,235122,4777.677312,0,58,116,https://i.scdn.co/image/ab6761610000e5eb6010e5e6e5c0ef91c5d4f7cf
346,7yjRUA0Iz3VI4Kqa5oPJZK,Jd Pantoja,Jd Pantoja,3278280,449.033436,0,13,19,https://i.scdn.co/image/ab6761610000e5eb5e7555acb14b80f9e79c8561
347,1wGIhYkKWSq4yACtTkCkSX,Canserbero,Canserbero,4758472,63.340245,3,5,8,https://i.scdn.co/image/ab6761610000e5eba91405d63c939682e4efdcbc
348,1PNgAcUW6UgN59okEaTpvG,McKlopedia,McKlopedia,219996,1026.617576,1,14,19,https://i.scdn.co/image/ab6761610000e5eb694816ed931f729d5effe689
349,6TASDj2ogOKQptnxgEvrcP,Jowell,Jowell,133243,1423.385406,0,65,252,https://i.scdn.co/image/ab6761610000e5eb72ed00b47de529c724bb64c2
350,1ykothWH0xl8drRyJWuw7I,Ñejo & Dalmata,Ñejo & Dalmata,1174051,28.203034,0,24,223,https://i.scdn.co/image/ab67616d0000b2734a2cfa7ff9391b0b9d83fab1
351,6UBb8ZUUyarsyod6snflAR,J-King y Maximan,J-King y Maximan,150615,1053.67869,0,43,55,https://i.scdn.co/image/ab6761610000e5eb9e37198ae7bd14f898e35ccd
352,0FDJB5xf8i09jDjIg1qNED,Carlitos Rossy,Carlitos Rossy,254846,677.591559,0,36,75,https://i.scdn.co/image/ab6761610000e5eba27dc91963fe26a981bdbcdd
353,7vXDAI8JwjW531ouMGbfcp,TINI,TINI,4656464,1906.058323,3,26,119,https://i.scdn.co/image/ab6761610000e5eb0cd53a4c51d4cde67789432d
354,0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,Sofía Reyes,2557027,515.229024,0,18,81,https://i.scdn.co/image/ab6761610000e5eb1630ace4444837a538d34048
355,4boI7bJtmB1L3b1cuL75Zr,Mon Laferte,Mon Laferte,4636707,4728.322273,5,20,72,https://i.scdn.co/image/ab6761610000e5eba0cf570a96052c5243dcd4b6
356,4uqzzJg3ww5eH7IgGV7DMT,Bunbury,Bunbury,2068892,1313.982715,5,16,30,https://i.scdn.co/image/ab6761610000e5ebfbd4d3ee2ef5070e0aa234c0
357,1Db5GsIoVWYktPoD2nnPZZ,Gloria Trevi,Gloria Trevi,3707488,2924.587174,3,20,53,https://i.scdn.co/image/ab6761610000e5eb2688765e9480cbae4c5d691c
358,2z3KntXLyEF5Lvz1kpdBoA,Caloncho,Caloncho,641352,1710.246652,5,12,103,https://i.scdn.co/image/ab6761610000e5ebe051a92b55113af37e881a91
359,5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,Chino & Nacho,2353950,125.021712,1,15,192,https://i.scdn.co/image/ab6761610000e5ebcd07df3b3284d11536a1b00b
360,4tLUnrSgMM7tT0zVs3wX61,Daniel Santacruz,Daniel Santacruz,121431,1096.912926,4,8,9,https://i.scdn.co/image/ab6761610000e5eb32a06509a9fadda25868e328
361,3ATyg4fGC9F8trfb0GRWmX,Joey Montana,Joey Montana,2588738,4322.218592,3,34,142,https://i.scdn.co/image/ab6761610000e5eb950174a9aa24bd9b87000396
362,2mUI4K6csTQd3jieswcmiI,Luis Enrique,Luis Enrique,834630,266.568651,1,12,10,https://i.scdn.co/image/02bdfed4ac00f4bced6cf9bde8d03c4770d3e7de
363,2GzKA5uPf3Nef6JjkUNk4H,Lyan,Lyan,44907,458.9155,0,49,160,https://i.scdn.co/image/ab6761610000e5ebeb9dd27bb613e7b10c515b8b
364,3TLGNOdp1UWYMnV5XG9HkR,Malú,Malú,1520215,8040.287273,5,63,228,https://i.scdn.co/image/ab6761610000e5ebdda586db241bf0f6e0535f91
365,1ADdpen72RPuafRcv0YRBf,Antonio Orozco,Antonio Orozco,1252650,701.730719,5,15,35,https://i.scdn.co/image/ab6761610000e5ebb4d9b8a37cf66beca4e5654e
