,spotify_id,name_id,name,followers,popularity,betweeness_centrality,group,unique_collabs,total_collabs,image
411,0GWdY55YF6xzN5L1A0X8nq,Pitizion,Pitizion,101435,53,3475.539012,2,14,18,https://i.scdn.co/image/ab6761610000e5eb5afcc391d8e3876040a109ed
412,3rqKgkODmiyDdimpz5D3y1,Yannc,Yannc,47436,52,96.242535,0,17,23,https://i.scdn.co/image/ab6761610000e5eb288410ce07aac7ca0dd2752d
413,13VwGEitoK8J0qjNjbgeTN,Flex,Flex,235060,61,818.866319,3,10,14,https://i.scdn.co/image/ab6761610000e5eb3a75d12c95348c6bbfd56c7a
414,3smfreCkyJt7bShaTYpG77,Carlos Baute,Carlos Baute,1686892,63,1066.698168,6,19,30,https://i.scdn.co/image/ab6761610000e5eb34b622aa23d008f8c59e92d6
415,4EcIU574ksr6mC1GMEOe0p,Midel,Midel,325856,53,165.165805,10,14,23,https://i.scdn.co/image/ab6761610000e5ebf8dc60cf6517ac24c1b2134f
416,4C29ETLBPmYKYwtJUepbJz,Seven Kayne,Seven Kayne,1100801,63,398.701666,10,20,26,https://i.scdn.co/image/ab6761610000e5eb3d1ed5beb2d6e6257dfc9b42
417,3Apb2lGmGJaBmr0TTBJvIZ,Rusherking,Rusherking,924115,71,6592.281663,10,29,52,https://i.scdn.co/image/ab6761610000e5eb0da6be77755f7dc658759351
418,6IdtcAwaNVAggwd6sCKgTI,Zoé,Zoé,4235523,71,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5eb2a7f6c818d24ac776151aefc
419,5ClJtuiNlr83ua45Dvpcf7,Santiago Cruz,Santiago Cruz,878517,57,1667.093318,6,15,19,https://i.scdn.co/image/ab6761610000e5eb8cb8c4a306356d4e72f12e18
420,0K59Fm1y7s3j498ueS4qzY,Soledad,Soledad,418712,58,11418.480718,6,31,33,https://i.scdn.co/image/ab6761610000e5ebffcd68a1cc895a489f557023
421,43hb5av90CTCWFldaaTp7n,Erik Rubin,Erik Rubin,268738,53,0.0,6,3,7,https://i.scdn.co/image/ab6761610000e5eb3dc138e76e7b27bb0e25dfb7
422,3jO5UGHrEzfd5YIamfs7Ir,Kumbia Kings,Kumbia Kings,280546,53,1.235802,6,2,2,https://i.scdn.co/image/ab6761610000e5ebd802587be4827c71e3e75855
423,4aeIWo5CMF1uRmqgJdwkZW,Joaquín Sabina,Joaquín Sabina,2531335,66,228.743536,6,14,24,https://i.scdn.co/image/ab6761610000e5ebd30f9a429e2aa4eb9d1ddf21
424,66ArjpKRgw8vYBf9yhktto,Nach,Nach,772012,57,4492.472512,13,11,11,https://i.scdn.co/image/ab6761610000e5ebebefb385e141777c485dc3d6
425,5XsWrYhwadPBjW20qYbdZg,Moderatto,Moderatto,756518,63,3841.602538,6,13,24,https://i.scdn.co/image/ab6761610000e5eba2bb7c400bbdd36de742e9fc
426,3SCOuAxngTC1yGjKMcIPEd,Lasso,Lasso,344779,72,900.587247,2,13,24,https://i.scdn.co/image/ab6761610000e5ebaad998c3d8ff77f2b90b66e7
427,4nXXIxTneJksvGXrlmX8oA,Kaydy Cain,Kaydy Cain,362875,62,1798.021158,10,23,55,https://i.scdn.co/image/ab6761610000e5ebb8f598224caa8b1371059864
428,4bJh7sMPcVRiqe5jlnsWQV,DELLAFUENTE,DELLAFUENTE,575101,63,1008.902565,10,12,22,https://i.scdn.co/image/ab6761610000e5ebe9aeecbe10830137c4816b8c
429,0adJG3bdFTHCkTY28NkY4u,Bejo,Bejo,222623,66,4651.001977,10,19,38,https://i.scdn.co/image/ab6761610000e5ebf3ba08ecd314e20cea240a45
430,3qndygm4Vx7bEW8tNyDKSY,Camin,Camin,88046,58,1203.137705,13,18,26,https://i.scdn.co/image/ab6761610000e5eb98637c971c31b778bc81c5d0
431,0zGM73sadbAOBLev02P8LO,Monica Naranjo,Monica Naranjo,617040,59,30.552933,6,3,5,https://i.scdn.co/image/ab6761610000e5eb811a2c80493660e20ad2fc22
432,6PmfbeAL7jAauFPNyQ5UPi,Celso Piña,Celso Piña,265200,57,0.0,6,5,7,https://i.scdn.co/image/ab6761610000e5eb600a29970718d0224b5dbc2e
433,132xFnGXTZoDfZWuMDE4tc,María León,María León,56399,56,470.987306,6,14,18,https://i.scdn.co/image/ab6761610000e5eb0839ae679be9a0067c1251d7
434,108moq3rq6bm1M4Ypz0J02,Intocable,Intocable,2793788,72,306.90721,6,7,7,https://i.scdn.co/image/ab6761610000e5ebe364b70e75860fb98604fb0f
435,5vLOlJcOKe9DfBC5LeLpSs,Lucas Arnau,Lucas Arnau,240920,52,308.55652,6,9,9,https://i.scdn.co/image/ab6761610000e5eb4a237edd6d1813444225a8db
436,5RwfJb8wxN1fuodcPORVxP,José Luis Perales,José Luis Perales,1826639,63,348.743332,6,5,22,https://i.scdn.co/image/4758fc2c8895a4889fe887ea7198dd7d4e14464f
437,15YnmlNukYCFvwaFnoDwwV,José Luis Rodríguez,José Luis Rodríguez,829504,59,844.334794,6,8,13,https://i.scdn.co/image/ab6761610000e5ebc70544f7af8dcacedbd2dc75
438,2HvyR5FsU37QMqVzIbGwl7,Mercedes Sosa,Mercedes Sosa,765730,57,6832.267887,6,24,33,https://i.scdn.co/image/ab6761610000e5eb513c5e2928bba4a3d4608eb4
439,2Cy7KBSkqu7otJfuMTWT7Y,Camilo Sesto,Camilo Sesto,3071949,64,121.970525,6,6,7,https://i.scdn.co/image/6727cf7e3163bd702add0ba3a7b4083ae956fe98
440,6qhOH2mrlqUDod9sWA5kR2,Leo Dan,Leo Dan,2104194,66,5976.910651,6,22,22,https://i.scdn.co/image/ab6761610000e5ebf4ec89abadc41dbee74502b0
441,6HTUcOExehqydqa7C3usAa,Abel Pintos,Abel Pintos,3172574,67,6521.490705,6,28,40,https://i.scdn.co/image/ab6761610000e5ebf55f98e211caf7acffcfdd7e
442,5B8ApeENp4bE4EE3LI8jK2,Yuridia,Yuridia,2848729,70,459.923446,6,12,16,https://i.scdn.co/image/ab6761610000e5eb1e7d48150ced6100142a7138
443,5YCc6xS5Gpj3EkaYGdjyNK,WOS,WOS,2853119,71,314.823976,10,8,9,https://i.scdn.co/image/ab6761610000e5eb632866253c99e4531985aa1a
444,5FQJWdcKPAijmEi4uroZ4h,Leïti Sene,Leïti Sene,31685,52,400.694862,10,7,12,https://i.scdn.co/image/ab6761610000e5eb5231afdf967b4a90a9665538
445,0i5iO6icb7kxg48thi9gBM,Manuel Medrano,Manuel Medrano,2130309,65,97.09165,6,7,9,https://i.scdn.co/image/ab6761610000e5eb8f4ed6fa785cdb13c3e1f9db
446,7npqy7rgdX2D3yfVyWExKo,Angel Y Khriz,Angel Y Khriz,862702,63,867.046445,3,19,23,https://i.scdn.co/image/ab6761610000e5eb4f12341242c8c3167d5c2ae2
447,26YAHs5On4KQDNsU2cYFdL,Casa De Leones,Casa De Leones,532398,53,0.0,3,1,1,https://i.scdn.co/image/ab67616d0000b2735363f398f1c076404f307760
448,6HqgxkTt9KGyt27zYrwVan,Super Yei,Super Yei,356266,62,9.566143,0,21,59,https://i.scdn.co/image/ab6761610000e5eb7e8750c1d60323f205d8f76d
449,1a2HwAlOE2wUPmNisvZxSw,Big Yamo,Big Yamo,48426,59,0.0,3,1,1,https://i.scdn.co/image/ab6761610000e5ebe3c0f973ca9b3af2daeef525
450,1ne2c2YEgt4MmJCJGCsfsZ,Ely Guerra,Ely Guerra,364203,51,0.0,6,4,4,https://i.scdn.co/image/ab6761610000e5ebe1bb310836f08c0877112944
451,4ssUf5gLb1GBLxi1BhPrVt,Jorge Drexler,Jorge Drexler,701468,64,4885.924843,6,20,35,https://i.scdn.co/image/ab6761610000e5ebda79b27fb7ed372c7df916fc
452,3HrbmsYpKjWH1lzhad7alj,Los Auténticos Decadentes,Los Auténticos Decadentes,1718253,67,7495.416513,6,26,33,https://i.scdn.co/image/ab6761610000e5eb39bb27c9cc186cb2479a48d6
453,11mqrDSFRRz8g0Wb3syJj5,Panteon Rococo,Panteon Rococo,2220594,65,1080.578003,6,10,12,https://i.scdn.co/image/ab6761610000e5eb32da892bd74fedc3a32bf16f
454,7qjoG7bwhAjSd7nJTcjgAk,Kevin Johansen,Kevin Johansen,330546,55,78.025351,6,6,13,https://i.scdn.co/image/ab6761610000e5eb3bf69466fac25464cb8652e6
455,7plUpXSFcSJUZSiZAoXqr1,Ximena Sariñana,Ximena Sariñana,1262450,64,8219.614293,6,24,33,https://i.scdn.co/image/ab6761610000e5eb3769a26bbfcf734c80590652
456,4ClsVDy2g7RKSSlvq8cF6d,León Larregui,León Larregui,1716798,65,129.335412,6,4,4,https://i.scdn.co/image/a39283ebc434e867bbfa42818764a2c4b432edca
457,25THA9HUHoxpCT4LBp7UsZ,Vicentico,Vicentico,1392853,64,4091.764486,6,15,22,https://i.scdn.co/image/ab6761610000e5ebbb862018edbbaeaeb0f960d0
458,7zLcnirfgw1VEHHshuGcDR,Eddie Dee,Eddie Dee,440572,56,8.740748,3,6,8,https://i.scdn.co/image/ab67616d0000b2738f41487d9316d9cf87307959
459,1c84wItoiAe1pEbpJMqUmQ,Oscar D'León,Oscar D'León,1198259,57,302.516747,6,7,8,https://i.scdn.co/image/01a4bd3a5b74f35a8d47961c3bfcb94206eda751
460,29SeiO68HQHBs7pDdWOvvX,Jesús Adrián Romero,Jesús Adrián Romero,3381133,70,4203.541111,8,12,20,https://i.scdn.co/image/ab6761610000e5eb4375c6be9120788fd0d33959
461,03CueHDpVcwXQZHeBlZUkd,Marcos Vidal,Marcos Vidal,343146,50,1151.58234,8,6,8,https://i.scdn.co/image/ab6761610000e5ebb040409d45a029bae4aa4ccd
462,2zF0KCQEt1O4Z9fWVUVi4T,Marcela Gandara,Marcela Gandara,1447690,63,1807.405301,8,14,19,https://i.scdn.co/image/ab6761610000e5ebcd641d42ef6d9f9c33e34e62
463,6slyJwua5e5GuhuP82sTHR,Alex Campos,Alex Campos,1438392,61,11309.652074,8,29,43,https://i.scdn.co/image/ab6761610000e5ebfa943ac8eb39fcf83eb5642a
464,6vetaGijEBK3wfhtCUWRBS,Lilly Goodman,Lilly Goodman,1343461,61,1447.814798,8,6,8,https://i.scdn.co/image/ab6761610000e5ebe2d4af0f574f417083634d3e
465,0UH4eoqwQgADwRoaKtEKc1,Abel Zavala,Abel Zavala,471959,52,0.0,8,2,3,https://i.scdn.co/image/ab6761610000e5eb2542f88573dc59f36adaa53d
466,2CCgb0KApjfQDuTppovpf8,Rvfv,Rvfv,289231,73,2355.764832,10,23,30,https://i.scdn.co/image/ab6761610000e5ebe5a07f5f18128eaae12f8756
467,0NnUMWDCDi1snuMja6IdxH,Harry Nach,Harry Nach,205675,64,1212.970483,10,20,29,https://i.scdn.co/image/ab6761610000e5eb8daed617f11b7b3e2b4063a6
468,3wsYquQ9CiMlYG54BUR2ff,ZARAMAY,ZARAMAY,171197,56,2102.537138,10,14,14,https://i.scdn.co/image/ab6761610000e5eb549c7c08031606b62b600917
469,2AZOALDIBORfbzKTuliwdJ,Cristian Castro,Cristian Castro,2549100,69,3014.553069,6,17,20,https://i.scdn.co/image/45025bd1014527e8f113b22fa647da7a142c3d6c
470,4FeDV8T2wgjzYKBamSp7MG,Enrique Guzman,Enrique Guzman,470880,53,251.185859,6,11,12,https://i.scdn.co/image/ab67616d0000b273a18523f50067d4390dd86b97
471,7x6XYw3yCC67Pizi4o0wvZ,Sergio Dalma,Sergio Dalma,698408,57,8.301773,6,5,6,https://i.scdn.co/image/ab6761610000e5eba29b51a76dea896c5ef258db
472,0PbO1lSBsJPgyqdEypJJVb,Dyango,Dyango,773156,55,118.581857,6,4,13,https://i.scdn.co/image/ab6761610000e5ebe903b825e2e5b42ad7db38a6
473,2eEmsgWmUFMbtU7agJpnjY,Miranda!,Miranda!,841323,66,4192.762093,6,14,16,https://i.scdn.co/image/ab6761610000e5eb9c7c6dc9d7ade38e819ca20b
474,4WOIfFwyvx22jM0eg2fpKv,Kinky,Kinky,466403,55,1763.228415,6,9,12,https://i.scdn.co/image/ab6761610000e5eb0de6cd4c427eaff96120b571
475,2bimgkRmsxRhhuWsOnd5rz,Tercer Cielo,Tercer Cielo,1410412,60,591.905506,8,6,10,https://i.scdn.co/image/ab6761610000e5ebd2b36358bf75e563b3ecd756
476,63xFjf6Ww22O5gHrBP79G9,Marcela Morelo,Marcela Morelo,62636,51,425.550971,6,8,11,https://i.scdn.co/image/ab6761610000e5ebf384d79083e6d6dbc243e52e
477,2Eo4Yaukt9d6dnZrY5hQKi,Ciro y los Persas,Ciro y los Persas,846706,59,0.0,6,3,3,https://i.scdn.co/image/ab6761610000e5eb439eadc5f7ffbc3824332eea
478,5Hsv8dUHHOdnn72q4XIVz7,Leiva,Leiva,612481,63,6649.774955,6,29,35,https://i.scdn.co/image/ab6761610000e5eb52a11e3ff6141b14a5858860
479,1QZuAtDYNrk2QMogJulsyq,Karina,Karina,219276,57,82.869102,6,3,3,https://i.scdn.co/image/ab6761610000e5ebdba73bd27e482df38a60788b
480,4IjHltwoSKbUeZLPeULyDe,Nahuel Pennisi,Nahuel Pennisi,78732,58,53.886318,6,5,6,https://i.scdn.co/image/ab6761610000e5eb98c43d75ea59418d50c18acd
481,60uh2KYYSCqAgJNxcU4DA0,Hombres G,Hombres G,3160195,70,3017.314455,6,11,14,https://i.scdn.co/image/ab6761610000e5eb04c4062671c216a926f425f2
482,4TK1gDgb7QKoPFlzRrBRgR,Los Enanitos Verdes,Los Enanitos Verdes,3077213,70,1601.431879,6,6,8,https://i.scdn.co/image/0a44319db623b112c3fddca7a1ef88b5756265cd
483,5YekZn3GGnPIURNA6RG124,Ana Torroja,Ana Torroja,594077,59,2206.297296,6,18,27,https://i.scdn.co/image/ab6761610000e5eb8b292ea605f0b366b81b66d5
484,2byU53ebtTxcAnIRE814Ts,Bebe,Bebe,427465,57,938.995538,6,10,11,https://i.scdn.co/image/ab6761610000e5eb8608e12e17314f7b7469a1c2
485,2Otnykd696YidQYfEGVmNq,Vicente Garcia,Vicente Garcia,383274,62,401.273921,6,8,11,https://i.scdn.co/image/ab6761610000e5eb80a6da5c611ee9eca093619b
486,4DjY0CaKAejJgghVHTaOUy,Toño Rosario,Toño Rosario,236097,50,0.0,3,5,6,https://i.scdn.co/image/ab6761610000e5eb5c7b8cb736b57270d008f50e
487,5Uox3n7m4W2CoM9MmHPJwQ,Delaossa,Delaossa,166547,60,6332.061574,10,20,49,https://i.scdn.co/image/ab6761610000e5eb844a5425369facf36685a3ab
488,3ou3XMRNmyDSy6gnC1bSgN,TAICHU,TAICHU,66185,52,1063.456067,10,6,8,https://i.scdn.co/image/ab6761610000e5eb1cde425c173b7541b13154e0
489,4ZDoy7AWNgQVmX7T0u0B1j,No Te Va Gustar,No Te Va Gustar,1836500,66,722.235775,6,7,10,https://i.scdn.co/image/ab6761610000e5ebfa902c2fd91243e63cdd2a78
490,5yoimVE1rbc3kAx4uwr7eq,León Gieco,León Gieco,235620,52,2614.363758,6,14,25,https://i.scdn.co/image/ab6761610000e5ebd416a44868fd0c1467b10052
491,368rTiMKMrz3b03az6B14w,Marta Sánchez,Marta Sánchez,321457,62,294.977241,6,10,14,https://i.scdn.co/image/ab6761610000e5eb0564f328f301441b8e640bd7
492,17vZy9fIIt6woqdWfc7UCy,Sinfonico,Sinfonico,112228,55,76.503129,0,14,22,https://i.scdn.co/image/ab6761610000e5eb5194cb5aa83698d3b6c543d2
493,5wUO3A6DT4tO5UDz21kE2Y,Neutro Shorty,Neutro Shorty,662216,62,6324.094865,2,30,70,https://i.scdn.co/image/ab6761610000e5ebddfb98195479b7e1a754ce2b
494,4U7lXyKdSf1JbM1aXvsodC,La Oreja de Van Gogh,La Oreja de Van Gogh,2928349,70,723.586388,6,10,14,https://i.scdn.co/image/ab6761610000e5ebc9ea82332c05d870ce3cfe6e
495,2tY2GFdhH0Wa2VBvsxew5X,Alex Ubago,Alex Ubago,1884595,64,2980.20242,6,17,26,https://i.scdn.co/image/ab6761610000e5ebe39d6ee27ad7186cb9c6f4c3
496,4cA5JN7tiNZ8afYeuSQj5h,David Otero,David Otero,157728,56,0.0,2,2,3,https://i.scdn.co/image/ab6761610000e5eb5031d5cc7354f6d82f2ff35d
497,6IE6z7DcZIT4Ml3Fh5Ivch,Selena,Selena,2867275,69,507.84374,6,5,12,https://i.scdn.co/image/ab6761610000e5eb2c4b4251247aa30c7b6de155
498,7p5DVejD1eXP8GO6clYQlE,Alvaro Torres,Alvaro Torres,247400,54,12.106556,6,4,8,https://i.scdn.co/image/ab6761610000e5eb88026d16cdb20899234a4eb5
499,5l4GdLELvdnXZVT5g947i3,LOUTA,LOUTA,154876,58,1075.030955,10,8,8,https://i.scdn.co/image/ab6761610000e5eb80d72d75245d1e6c2441b87b
500,5wx70QuZtxRUIIYek3RSaV,Carolina Ross,Carolina Ross,372514,57,225.863274,6,4,5,https://i.scdn.co/image/ab6761610000e5eb4963f8157e013589e9524e1b
501,4rUyBlggM5tZUH5QZn9ZuO,Silvio Rodríguez,Silvio Rodríguez,1146130,62,0.0,6,2,4,https://i.scdn.co/image/ab6761610000e5eb3e4b2f8a1f5fd4b9fab35b9f
502,26nStRV6Waedt17W4Uhx6l,John Leguizamo,John Leguizamo,3396,51,0.0,6,1,1,https://i.scdn.co/image/ab67616d0000b273395104ddd7e4f695b05ea987
503,26BL0aeVS96sje8JfCNfUk,Totó La Momposina,Totó La Momposina,105527,51,0.0,6,3,4,https://i.scdn.co/image/ab6761610000e5eba432fea798179006ae025134
504,09xj0S68Y1OU1vHMCZAIvz,Café Tacvba,Café Tacvba,2522435,67,16.5564,6,3,3,https://i.scdn.co/image/ab6761610000e5ebf38da67f8b1ee80e75a9eab7
505,0xbdsXms9xTAtNmROodyy8,The Noise,The Noise,28212,53,2.473131,3,10,56,https://i.scdn.co/image/ab6761610000e5eb2413305668b3901055dd13f1
506,6CSa1r92LtHHdLG6kRabU3,Efecto Pasillo,Efecto Pasillo,384340,55,642.220732,2,5,7,https://i.scdn.co/image/ab6761610000e5eb08ce2c8dfefbde6effcba8de
507,0w57qOEVTcqs0bLyFJ7Q52,Angel Lopez,Angel Lopez,5512,56,0.0,2,2,9,https://i.scdn.co/image/ab6761610000e5eb2824d3cf6dc30b8c55fccb50
508,7gR53ad9JjCweCv4f9MWEX,Eddy Lover,Eddy Lover,390002,60,2229.302552,2,8,16,https://i.scdn.co/image/ab6761610000e5eb59ac817f9ff22a8faa678c4d
509,2FS22haX3FYbyOsUAkuYqZ,Los Fabulosos Cadillacs,Los Fabulosos Cadillacs,2557262,66,0.0,6,1,1,https://i.scdn.co/image/fa61694bc1b21f212fef31d4f6b89e1d0b9ff7fa
510,3YHFRVdfHlJ98iAc50PIYk,Benny,Benny,254921,58,2854.63719,6,14,18,https://i.scdn.co/image/ab6761610000e5eba930ac00ac3eabc9de737522
511,43qxAkuKFB6fMNSeS5dO7Z,Ana Bárbara,Ana Bárbara,1019447,64,60.560052,6,5,5,https://i.scdn.co/image/ab6761610000e5eb014a2e5468aac4777b1d0b8a
512,4W3fa7tiXGVXl3KilbACqt,Gustavo Santaolalla,Gustavo Santaolalla,244263,61,160.001448,6,5,5,https://i.scdn.co/image/ab6761610000e5eb949bbdd6ac3ae58e69e7f304
513,36KsCCwgI0Dep97yVJWmkK,Monsieur Periné,Monsieur Periné,517532,60,759.970453,6,11,14,https://i.scdn.co/image/ab6761610000e5ebaf1b90db208cf554c44b7ddc
514,6kaefrHSdAvxhhCVDFTCEL,Dulce María,Dulce María,668945,69,827.452791,7,10,28,https://i.scdn.co/image/ab6761610000e5eb0ef534da716d886451374f17
515,2mUI4K6csTQd3jieswcmiI,Luis Enrique,Luis Enrique,839761,59,780.493928,6,11,16,https://i.scdn.co/image/02bdfed4ac00f4bced6cf9bde8d03c4770d3e7de
516,0LALueHEQunQ2d61fXGeZh,Diego Torres,Diego Torres,1729256,64,2724.999025,6,17,24,https://i.scdn.co/image/ab6761610000e5eb3ec801ef6e66aae17694426c
517,7FZj349hdLfD6qzXkJLuAh,La Quinta Estacion,La Quinta Estacion,2343553,64,0.0,6,2,5,https://i.scdn.co/image/ab67616d0000b2731daaff00746344ca90245833
518,1zng9JZpblpk48IPceRWs8,Grupo Niche,Grupo Niche,2341250,67,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5ebff5cdb40d3aebdb4874a0196
519,4J0m1OquRGY8HYHxMocXfy,Bulin 47,Bulin 47,274572,53,70.249163,13,18,60,https://i.scdn.co/image/ab6761610000e5eb5c86b4939130923027399156
520,3vxYNXtM9uOMdRAXTXgtmf,Yung Sarria,Yung Sarria,79667,57,1163.755287,4,8,30,https://i.scdn.co/image/ab6761610000e5eb4362ad079d85534961a1d1d2
521,2rPOaAdN74S2D0Kw3ImL5O,Elpatron970,Elpatron970,109778,60,1595.075892,4,7,21,https://i.scdn.co/image/ab6761610000e5ebf5f9c2b99b9e27457f60ccf1
522,22dFwJoRBV51ue5TGnC7Dt,Beny Jr,Beny Jr,477856,69,19.579476,10,7,11,https://i.scdn.co/image/ab6761610000e5eb807f22297ee3cb75dff9370e
523,4OiCK9NnTWhakDIG57uBUA,Inspector,Inspector,1106354,64,195.119744,6,8,11,https://i.scdn.co/image/ab6761610000e5eb39959ae33a1ab00ef9665d89
524,3JkgQ8Jjwt2mkeOsg5yhqh,Alexander Acha,Alexander Acha,519506,56,836.075428,6,5,10,https://i.scdn.co/image/ab6761610000e5ebcc18f69ac9b9fac37e4577bf
525,3Zs59sqZJ6fWQqWbRC8bOP,Natalia Lacunza,Natalia Lacunza,191015,57,0.0,6,2,2,https://i.scdn.co/image/ab6761610000e5eb4774c03bdcf18dff491bc8f5
526,2kgCV0fFS0wt3q6M5B39nH,Tito Rojas,Tito Rojas,1007021,55,72.631117,3,7,8,https://i.scdn.co/image/ab67616d0000b2733440731e00045fa21cd5ee8d
527,5Wg6XnPTp0xXxFCjywwR9I,Eddie Santiago,Eddie Santiago,1321307,64,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5eba2261fdb231185a4f11e00f6
528,5v3TYN6Mmi5vxV2uSOfXot,Guaco,Guaco,232606,50,33.406744,6,5,8,https://i.scdn.co/image/ab6761610000e5eb389562e93bcd4582535ae51e
529,3Yg61bt7pZYX1bbMXEj8oY,Tony Vega,Tony Vega,743613,56,63.315279,6,4,4,https://i.scdn.co/image/ab6761610000e5ebed44e1dbc10caa73dd9e98da
530,2UFqwY8A3PLcx8pAkg9g5P,Diego Verdaguer,Diego Verdaguer,1031381,63,0.0,5,3,17,https://i.scdn.co/image/ab6761610000e5eb352069799c0013b73c8836df
531,7CwiLiC1S8B69RMPxbDb6S,DLD,DLD,709525,62,187.980007,6,4,4,https://i.scdn.co/image/ab6761610000e5eb3bac0a1ad0058372c403bf12
532,3v8mFhjLFa50QK8zDvAMYN,Amanda Miguel,Amanda Miguel,1317478,60,842.238528,5,5,19,https://i.scdn.co/image/ab6761610000e5eb37d67502e4f37ac2fc79af69
533,6Hf2g14O2TP25JUNZuvIgn,Alicia Villarreal,Alicia Villarreal,669211,60,59.796025,6,7,20,https://i.scdn.co/image/ab6761610000e5eb8d3b06c21fc45ce54f0581e4
534,13wFTN72PGSUxzEHJP5Ljs,Los Caligaris,Los Caligaris,881010,63,874.135339,6,9,12,https://i.scdn.co/image/ab6761610000e5eb4c71da827b931079b3bc664c
535,5o7fmoqHl79fzoCzeApdxm,Sticky M.A.,Sticky M.A.,105990,55,1524.87178,10,14,26,https://i.scdn.co/image/ab6761610000e5ebdb71fc810458b08fcff9938f
536,23herDudxPBB3S81GB5uG3,Alizzz,Alizzz,51794,56,963.786265,10,8,12,https://i.scdn.co/image/ab6761610000e5eb4e2ab3385f5660edc634e8c2
537,16M8fuShcwX8uBDdmFZH9B,Israel B,Israel B,46756,58,3056.03745,10,28,88,https://i.scdn.co/image/ab6761610000e5eb0083d40b34a43a129ece4569
538,7LHU5Uga349zOVMpDPf4ij,LOWLIGHT,LOWLIGHT,10636,53,768.974748,10,13,53,https://i.scdn.co/image/ab6761610000e5eb3efd994347efdc898a842a88
539,6J6yx1t3nwIDyPXk5xa7O8,Vetusta Morla,Vetusta Morla,658055,59,1635.114908,6,6,7,https://i.scdn.co/image/ab6761610000e5ebe1505788450cae47fb199051
540,7thnnayFyJnVOAJrpe5wMC,Mikel Erentxun,Mikel Erentxun,122597,56,56.57474,6,6,9,https://i.scdn.co/image/ab6761610000e5ebea981967e55358368dc4176a
541,4rriNpL1lxpoysDDctWgl3,Jesse Baez,Jesse Baez,116286,57,2103.186067,10,10,16,https://i.scdn.co/image/ab6761610000e5eba311e0127e3b05963523cd58
542,1QhaqxeqF9sipS2gwbEKpu,C-Kan,C-Kan,2035686,68,3917.930215,2,12,21,https://i.scdn.co/image/ab6761610000e5eb334c841c9a00210607162078
543,6uFTGm4t8Z6tXyCm22sLQM,Fyahbwoy,Fyahbwoy,105935,51,2250.069347,13,13,19,https://i.scdn.co/image/ab6761610000e5eb503364ed8665d3fe3618493f
544,3cuVSUrq0yoSSP7gpvI6q1,MC Magic,MC Magic,284522,52,775.022581,2,6,10,https://i.scdn.co/image/ab6761610000e5eb422690f36b04c8d9d89bfd53
545,7B7TGqQe7QTVm2U6q8jzk1,Lil Rob,Lil Rob,386222,53,0.0,2,3,3,https://i.scdn.co/image/ab67616d0000b2739c744b40bac35800834a42a0
546,0nOyxRsVicKeiBbB6zdIMu,Kinto Sol,Kinto Sol,728167,50,188.956072,4,4,5,https://i.scdn.co/image/ab6761610000e5ebeb3601585384697f1ea676a0
547,30BSBWLKnYJION1lCPugXc,Santa RM,Santa RM,532285,58,1054.839493,10,4,6,https://i.scdn.co/image/ab6761610000e5ebc0fe1ea17cee816cac70a9a4
548,5J5DLfdC5YmPjVk8ljdOqU,Big Metra,Big Metra,20857,50,0.0,2,1,1,https://i.scdn.co/image/ab6761610000e5ebde08c73f70da9f6e2da5945a
549,19IsMFpELM7g2UDuwDlZvU,Motel,Motel,193909,56,4.468549,6,4,7,https://i.scdn.co/image/ab6761610000e5ebd615f1db067d879c53e4d000
550,3QmmtMrEf7aQrsd1VtejAV,Mœnia,Mœnia,728528,62,0.0,6,3,3,https://i.scdn.co/image/ab6761610000e5ebc473dd95b0b810f91cb75385
551,1bqHIHJm8coUJqqoguolZJ,Yahir,Yahir,983120,57,0.0,6,2,2,https://i.scdn.co/image/ab6761610000e5eb834cc63f569b6bc754a921f8
552,4PtVXWSOmF4Tox1jj6ctSq,Plastilina Mosh,Plastilina Mosh,601462,52,0.0,6,2,2,https://i.scdn.co/image/ab6761610000e5eb7bfeb86bc0a0e81ee79392e0
553,2ECP3nWC88LaFz4oQzTo3Z,Café Quijano,Café Quijano,345095,56,22.021312,6,7,10,https://i.scdn.co/image/ab6761610000e5eb266adcf7df7ca201e8a529c7
554,1tZ99AnqyjgrmPwLfGU5eo,Fito y Fitipaldis,Fito y Fitipaldis,1592120,65,1682.179788,6,6,6,https://i.scdn.co/image/ab6761610000e5ebd5ed89f6dd4961b5442ea527
555,235Vf4hkmwvxjVEMuCbRxm,Rodrigo,Rodrigo,1320201,58,928.06938,6,5,6,https://i.scdn.co/image/ab6761610000e5eb10ed5e8cb7fb5e14dd4a4a93
556,6ESkuwldylZr39AIAPC63J,Alejandro Lerner,Alejandro Lerner,295826,58,427.422107,6,7,7,https://i.scdn.co/image/ab6761610000e5eb0dbbb2b8c4424c818c0106a4
557,27Owkm4TGlMqb0BqaEt3PW,Molotov,Molotov,1971602,65,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5ebdae60bc9d0a605839a788310
558,40JMTpVRUw90SrN4pFA6Mz,Ana Tijoux,Ana Tijoux,383578,56,2059.46621,6,9,13,https://i.scdn.co/image/ab6761610000e5eb7be991bac65c54b186e5f608
