,source,target,weight,track_name,artists,preview,source_id,target_id,track_id
8558,Majo y Dan,Marcos Brunet,3,Probar y Verte / Deseo Eterno,"Majo y Dan, Marcos Brunet",https://p.scdn.co/mp3-preview/9a5d0a5e2e7cc533edd64dff04176cc407badd09?cid=774b29d4f13844c495f206cafdad9c86,0cEa9u1e3cDLXCZxxiuEmi,7cLoxFihGCVL3s1K3xHK4I,67zFfsHaLFK68YDdEpi7TE
8559,Majo y Dan,Musiko,2,Gracias,"Majo y Dan, Musiko",https://p.scdn.co/mp3-preview/ac8912d48722d0c1884c71cb8f732527ba0ef2a1?cid=774b29d4f13844c495f206cafdad9c86,0cEa9u1e3cDLXCZxxiuEmi,4A03xFVufDpEqOY9fQlFue,5cbf3IJBVg92YU85Asl6p2
8560,Majo y Dan,Lead,1,Nadie Igual (feat. Lead),"Majo y Dan, Lead",https://p.scdn.co/mp3-preview/b9c9b3de136429db0fc54fe8bd7d79fbd002686e?cid=774b29d4f13844c495f206cafdad9c86,0cEa9u1e3cDLXCZxxiuEmi,5pyTY6jmdDNfKmmlo92Vfd,3eyVjcyXh9HxLJQcWJ8lxQ
8561,Tan Bionica,Juanes,1,Un Poco Perdido,"Tan Bionica, Juanes",https://p.scdn.co/mp3-preview/9f38e9bf235dbcc71b9651ad050bbfe6eb09f897?cid=774b29d4f13844c495f206cafdad9c86,37MCoi4pcUf9EKsPXeuCqU,0UWZUmn7sybxMCqrw9tGa7,08p63WOoKZGWEIPis1T2KV
8562,La Sonora Matancera,Celia Cruz,18,Cao Cao Mani Picao,"La Sonora Matancera, Celia Cruz",https://p.scdn.co/mp3-preview/7932a40ca989fe0747ebf8e4d8d267b0da20e721?cid=774b29d4f13844c495f206cafdad9c86,01p7Homi0d4XxZ06f2NYYD,2weA6hhVqTIN2gSn9PUB9U,3vBqOhzXQ3u4sGMCF55Eom
8563,Johnny Pacheco,Celia Cruz,5,La Dicha Mía,"Johnny Pacheco, Celia Cruz, Pete ""El Conde"" Rodriguez",https://p.scdn.co/mp3-preview/f24d773e5970cba391bd65e9526c67113af184e8?cid=774b29d4f13844c495f206cafdad9c86,09947uhj2ZwU9mFXK5v50o,2weA6hhVqTIN2gSn9PUB9U,3MtmJFVMDcJQye0ke1qwlx
8564,Rojo,Marcos Witt,4,Navidad Es Jesús,"Rojo, Marcos Witt",https://p.scdn.co/mp3-preview/d7bdd475fa9b049945aa3d9870d98fddbf625fe0?cid=774b29d4f13844c495f206cafdad9c86,5NvKO965JkIJanRuKQPVN6,4x7kxyIgzgtrHYDQ8SCzo2,4uHZzqsTVrcs1Ob47Q5pr2
8565,Los Claxons,Pitizion,1,Mérida,"Los Claxons, Jinco, Pitizion",https://p.scdn.co/mp3-preview/f5f689053d536212edb9f28d5b142e2f36f9093b?cid=774b29d4f13844c495f206cafdad9c86,4AgfaZvOiSS97uy5ekQ7bf,0GWdY55YF6xzN5L1A0X8nq,1fjrDfzDwCu8zFboKMRZVV
8566,Los Claxons,KURT,1,Los Días Que Vendrán,"KURT, Los Claxons",https://p.scdn.co/mp3-preview/e4c20da060e5f359fcec2305d140c2dd99581c25?cid=774b29d4f13844c495f206cafdad9c86,4AgfaZvOiSS97uy5ekQ7bf,4kcnsS1aAB40FMcLD01gmI,2qmRGDSS7kQ0mRjfuNso9T
8567,Porter,Ana Torroja,1,Cachito De Galaxia,"Porter, Ana Torroja",https://p.scdn.co/mp3-preview/6c861c2b6776ee9d8d1bbb6b8fa15b585339ac59?cid=774b29d4f13844c495f206cafdad9c86,7eBQrhxTHcor6gcbcLhqE5,5YekZn3GGnPIURNA6RG124,6T0ATRfwd6t1xEuVS2hgGN
8568,Porter,Camilo Séptimo,1,Sintergia,"Camilo Séptimo, Porter",https://p.scdn.co/mp3-preview/537b27319e8340cbacb8d605d1a9a23e5e786a73?cid=774b29d4f13844c495f206cafdad9c86,7eBQrhxTHcor6gcbcLhqE5,6hQHiviB4JUWVmfykjYzcB,3xYHGw4cv7D3uW3drGfQlv
8569,Árbol,Los Tipitos,1,Mirá Vos,"Árbol, Los Tipitos",https://p.scdn.co/mp3-preview/c63afa813ea4a3420b263e0d53fd4fecff78256c?cid=774b29d4f13844c495f206cafdad9c86,6OO01j5rLKCyPg4i3FuzIT,1SykQGBiBwkQ1fcGpJ1BJt,5t3aDv1RqbeXIKn915RQEz
8570,Árbol,Natalie Perez,1,Pequeños Sueños (Feat. Natalie Perez),"Árbol, Natalie Perez",https://p.scdn.co/mp3-preview/350d9eaf61e1da3dffff5d06d820407ae8ee0fd7?cid=774b29d4f13844c495f206cafdad9c86,6OO01j5rLKCyPg4i3FuzIT,1Y99HOeRzRc27my6NJE3rE,2UivQh2IhQJ916OPqxptcz
8571,Aiman JR,Omar Montes,2,Vida Loca,"Aiman JR, Omar Montes",https://p.scdn.co/mp3-preview/19d493e4888cb36e2b3045fdda95f7d142a1240f?cid=774b29d4f13844c495f206cafdad9c86,4BwfloY1F2zHUPcYlYnDnz,3lY9Fxceu60W1rbon7PkuF,2Jwt4rjJWoCRKQOzEXb9Ze
8572,Aiman JR,Jon Z,2,Tutto Bene,"Aiman JR, Jon Z",https://p.scdn.co/mp3-preview/39889aa61fc13bcbae75cc9e2c639ebe7bee1608?cid=774b29d4f13844c495f206cafdad9c86,4BwfloY1F2zHUPcYlYnDnz,5bWUlnPx9OYKsLiUJrhCA1,1TnWhLojLBtDbgIabEyu1m
8573,Xtreme,Tito Nieves,1,Me Cambiaste la Vida,"Xtreme, Tito Nieves",https://p.scdn.co/mp3-preview/2314d40c7774d54b119c34eea0ea40a00c531e81?cid=774b29d4f13844c495f206cafdad9c86,47bVt95bvBMpmJFWoyhH0C,4vOycwLXdkMMzpZW04VW5m,7DrZL3IWbi9WewAumgPY3u
8574,Los Manseros Santiagueños,Raly Barrionuevo,1,Gatito del Peregrino - En Vivo,"Los Manseros Santiagueños, Raly Barrionuevo",https://p.scdn.co/mp3-preview/e4d130a1796b0a3bc5bfa2245e8a8683006e62e2?cid=774b29d4f13844c495f206cafdad9c86,0IAWTLWnUIzKVQDTGoYJk2,0mdD8YXAyJDJ2BHxIKF0Yf,7oI4NJMO9VQkhCueKEy6Tv
8575,Los Manseros Santiagueños,Leo Dan,1,La Otumpeña,"Leo Dan - Los Manseros Santiagueños, Los Manseros Santiagueños, Leo Dan",https://p.scdn.co/mp3-preview/d1927fe1f7c688d29bccfe4792d26fd47f627fbe?cid=774b29d4f13844c495f206cafdad9c86,0IAWTLWnUIzKVQDTGoYJk2,6qhOH2mrlqUDod9sWA5kR2,7uJ1JC3KmNDSbY6JtW8T1G
8576,Golpe a Golpe,J Balvin,2,Inalcanzable,"Golpe a Golpe, J Balvin",https://p.scdn.co/mp3-preview/9fd1e186dcb175b27aefcafe8227992b5256c880?cid=774b29d4f13844c495f206cafdad9c86,0nqpXa8bkBlWgS9FKhNCuj,1vyhD5VmyZ7KMfW5gqLgo5,7DhVxNLF3zP0jsyZ00y5BM
8577,Golpe a Golpe,Yaga & Mackie,2,Nunca Imagine,"Golpe a Golpe, Yaga & Mackie",https://p.scdn.co/mp3-preview/72f6f2f2faa56651eb49176655b2095aed36c6cf?cid=774b29d4f13844c495f206cafdad9c86,0nqpXa8bkBlWgS9FKhNCuj,16Juw2gfa9IxEL3Vu69cH7,5tfOs3tzhdQ7znsEUrKbh9
8578,Golpe a Golpe,Reykon,2,Como Tú,"Golpe a Golpe, Reykon",https://p.scdn.co/mp3-preview/2ca86435e48aaab12858f0dce809ea09d7a61d79?cid=774b29d4f13844c495f206cafdad9c86,0nqpXa8bkBlWgS9FKhNCuj,3PAwspMN27PDm81WwXDsMf,5SPnNiN5QkmSDmOlh3Ie4w
8579,Golpe a Golpe,Jamby El Favo,1,Obvio Bobis,"Jamby El Favo, Golpe a Golpe",https://p.scdn.co/mp3-preview/ecd33bff96d2d360ddd2342f41e33ef556834251?cid=774b29d4f13844c495f206cafdad9c86,0nqpXa8bkBlWgS9FKhNCuj,128ftF9X7Kd7Di2fq3wYVs,4rTKeUdwrNAE5Bzpcwjhd0
8580,Golpe a Golpe,Justin Quiles,2,Conmigo,"Golpe a Golpe, Justin Quiles",https://p.scdn.co/mp3-preview/7a408390c7920efb913d6ceb51bdda5995ba82b3?cid=774b29d4f13844c495f206cafdad9c86,0nqpXa8bkBlWgS9FKhNCuj,14zUHaJZo1mnYtn6IBRaRP,6y8cmQainBY4aAH8xbJNDt
8581,La Mosca Tse-Tse,Control Machete,1,Recruta,"Thug Life, La Mosca Tse-Tse, Control Machete",https://p.scdn.co/mp3-preview/7b0e7a966bb7c1376ed5171031c8c99d19c204cf?cid=774b29d4f13844c495f206cafdad9c86,60nua3AsVSfADZtg5Hdz3W,628gUkswCfCS1hIOOHmIpK,17l9D3Z7W6qvWNClAhSF6B
8582,Rawayana,Los Amigos Invisibles,2,Váyanse Todos A Mamá,"Rawayana, Los Amigos Invisibles, Cheo",https://p.scdn.co/mp3-preview/d3724742619478511b6f7d1d3d49f5d490c168fe?cid=774b29d4f13844c495f206cafdad9c86,2AbQwU2cuEGfD465wCXlg2,5x3mrCTZmkoTXURN7pWdGN,5BeMNrGr9Wk3mDmf0DbQaA
8583,Rawayana,McKlopedia,1,Hoy (feat. Psycho & McKlopedia),"Rawayana, McKlopedia, Psycho",https://p.scdn.co/mp3-preview/baa31d7e4292b5de4f2d02b3135225dcbcafaa4e?cid=774b29d4f13844c495f206cafdad9c86,2AbQwU2cuEGfD465wCXlg2,1PNgAcUW6UgN59okEaTpvG,1o73lhQkcKbGynIlgOMvjM
8584,Rawayana,Natalia Lafourcade,1,Mamita (feat. Natalia Lafourcade),"Rawayana, Natalia Lafourcade",https://p.scdn.co/mp3-preview/eabf13690db7766adc6923de24482339808916c1?cid=774b29d4f13844c495f206cafdad9c86,2AbQwU2cuEGfD465wCXlg2,1hcdI2N1023RvSwLzTtdsp,4YU0xHroexMt4ohhPVbKla
8585,Rawayana,Pj Sin Suela,2,Acho Puñeta - Reggae Remix,"Gomba Jahbari, Pj Sin Suela, Rawayana, Los Cafres",https://p.scdn.co/mp3-preview/81a055903aea1d54772973246e149b1af9f5c31c?cid=774b29d4f13844c495f206cafdad9c86,2AbQwU2cuEGfD465wCXlg2,0AdjzZxHJ4MfbImx2rD0Df,3wTF8x41fGiusgpQGBEBVW
8586,Rawayana,Los Cafres,1,Acho Puñeta - Reggae Remix,"Gomba Jahbari, Pj Sin Suela, Rawayana, Los Cafres",https://p.scdn.co/mp3-preview/81a055903aea1d54772973246e149b1af9f5c31c?cid=774b29d4f13844c495f206cafdad9c86,2AbQwU2cuEGfD465wCXlg2,2ST5XwWB4uXGKk2NXP8DUI,3wTF8x41fGiusgpQGBEBVW
8587,Los Amigos Invisibles,Kinky,1,Anestesiada (feat. Kinky),"Los Amigos Invisibles, Kinky",https://p.scdn.co/mp3-preview/c562786226db969e0bea1a7fc32bba58798d11e6?cid=774b29d4f13844c495f206cafdad9c86,5x3mrCTZmkoTXURN7pWdGN,4WOIfFwyvx22jM0eg2fpKv,3JhHQXwYAoG2ks4F6FQ6FB
8588,Los Amigos Invisibles,Los Auténticos Decadentes,1,Aquí Nadie Esta Sano (feat. Los Auténticos Decadentes),,,5x3mrCTZmkoTXURN7pWdGN,3HrbmsYpKjWH1lzhad7alj,
8589,Los Amigos Invisibles,Oscar D'León,1,Sabrina (feat. Oscar D'León),"Los Amigos Invisibles, Oscar D'León",https://p.scdn.co/mp3-preview/4e2f2c2b9d88b212c3c4e4409e0281d1a552d495?cid=774b29d4f13844c495f206cafdad9c86,5x3mrCTZmkoTXURN7pWdGN,1c84wItoiAe1pEbpJMqUmQ,3heUStITF5r3GlNTZNnJqP
8590,Los Amigos Invisibles,Aleks Syntek,1,Mentiras (feat. Aleks Syntek) - Versión Acústica,"Los Amigos Invisibles, Aleks Syntek",https://p.scdn.co/mp3-preview/9b536c8e0bab9a3180df69de60ab04aba8e67338?cid=774b29d4f13844c495f206cafdad9c86,5x3mrCTZmkoTXURN7pWdGN,0r8toju2ecKaVtItkzAnNi,2SDeVqQtmAaTcKZyzzL5rK
8591,Los Amigos Invisibles,Natalia Lafourcade,1,Viviré para Ti (feat. Natalia Lafourcade) - Versión Acústica,,,5x3mrCTZmkoTXURN7pWdGN,1hcdI2N1023RvSwLzTtdsp,
8592,Los Amigos Invisibles,Rawayana,1,Váyanse Todos A Mamá,"Rawayana, Los Amigos Invisibles, Cheo",https://p.scdn.co/mp3-preview/d3724742619478511b6f7d1d3d49f5d490c168fe?cid=774b29d4f13844c495f206cafdad9c86,5x3mrCTZmkoTXURN7pWdGN,2AbQwU2cuEGfD465wCXlg2,5BeMNrGr9Wk3mDmf0DbQaA
8593,Yiyo Sarante,Quimico Ultra Mega,1,Tierra Mala - Remix,"Quimico Ultra Mega, Yiyo Sarante, Bulova",https://p.scdn.co/mp3-preview/08395d9e38ef51c07f8039b0543b5357cb874c79?cid=774b29d4f13844c495f206cafdad9c86,2rwLjVHS15sfzciKXXNbgA,3tZdknQnzsVIIdaGCTj4RX,6l3ariM7VALoNHBw4oddSu
8594,Yiyo Sarante,Bulova,1,Tierra Mala - Remix,"Quimico Ultra Mega, Yiyo Sarante, Bulova",https://p.scdn.co/mp3-preview/08395d9e38ef51c07f8039b0543b5357cb874c79?cid=774b29d4f13844c495f206cafdad9c86,2rwLjVHS15sfzciKXXNbgA,6NAhbfEqeWELwfjH391Vz0,6l3ariM7VALoNHBw4oddSu
8595,Yiyo Sarante,Lapiz Conciente,1,La Maldición,"Yiyo Sarante, Lapiz Conciente",https://p.scdn.co/mp3-preview/06a1a54a1e115c460b748808668757eab438b475?cid=774b29d4f13844c495f206cafdad9c86,2rwLjVHS15sfzciKXXNbgA,0UTsdD7VIsEB9i7a6DDx5t,1gvLIV1RrQvy3JdxHsvTgg
8596,El Roockie,De La Ghetto,1,Martes de Galería,"El Roockie, De La Ghetto",https://p.scdn.co/mp3-preview/5249e99f200720a5fd9dcd8e5755b2f87fe07c9e?cid=774b29d4f13844c495f206cafdad9c86,3sc8HnadkPW5YaIGbCljw4,3EiLUeyEcA6fbRPSHkG5kb,1KDX64pqO6RFoJprwf8RZ8
8597,El Roockie,Dímelo Flow,1,Masoquista,"Dímelo Flow, El Roockie, Yemil, Slow Mike",https://p.scdn.co/mp3-preview/9ff063e8e0b333cb11db7f588594548b7a8c99f5?cid=774b29d4f13844c495f206cafdad9c86,3sc8HnadkPW5YaIGbCljw4,3fZk3Gm5dN5v5yfYMQ04Bx,371o9tvTqz6CB0gQZZHRds
8598,El Roockie,Eddy Lover,1,Olvidemos,"Eddy Lover, El Roockie",https://p.scdn.co/mp3-preview/7b006e5b4923365682dcb5bdc43cd03f61a7184e?cid=774b29d4f13844c495f206cafdad9c86,3sc8HnadkPW5YaIGbCljw4,7gR53ad9JjCweCv4f9MWEX,7a4l6fRmChDYdEhuL2TCVp
8599,El Roockie,Sech,1,Quiero Estar Gontigo,"El Roockie, Sech, Robinho",https://p.scdn.co/mp3-preview/4902af3f7eac00690663b455a467eb8c45def75d?cid=774b29d4f13844c495f206cafdad9c86,3sc8HnadkPW5YaIGbCljw4,77ziqFxp5gaInVrF2lj4ht,3jMEeciJXXDLXFC0ZtJcE1
8600,El Roockie,Zion & Lennox,2,"Amiga Mia (Remix) [feat. Zion & Lennox, J Quiles & Alkilados]","El Roockie, Zion & Lennox, Justin Quiles, Alkilados",https://p.scdn.co/mp3-preview/121ca5ec817ba8b040c0a2e5833e7fa1ebe6bc20?cid=774b29d4f13844c495f206cafdad9c86,3sc8HnadkPW5YaIGbCljw4,21451j1KhjAiaYKflxBjr1,52ktpZtGIK62L4femoPiBK
8601,El Roockie,Justin Quiles,2,"Amiga Mia (Remix) [feat. Zion & Lennox, J Quiles & Alkilados]","El Roockie, Zion & Lennox, Justin Quiles, Alkilados",https://p.scdn.co/mp3-preview/121ca5ec817ba8b040c0a2e5833e7fa1ebe6bc20?cid=774b29d4f13844c495f206cafdad9c86,3sc8HnadkPW5YaIGbCljw4,14zUHaJZo1mnYtn6IBRaRP,52ktpZtGIK62L4femoPiBK
8602,El Roockie,Alkilados,2,"Amiga Mia (Remix) [feat. Zion & Lennox, J Quiles & Alkilados]","El Roockie, Zion & Lennox, Justin Quiles, Alkilados",https://p.scdn.co/mp3-preview/121ca5ec817ba8b040c0a2e5833e7fa1ebe6bc20?cid=774b29d4f13844c495f206cafdad9c86,3sc8HnadkPW5YaIGbCljw4,2DP9xStkVVv753RBiEHXQB,52ktpZtGIK62L4femoPiBK
8603,Mach & Daddy,La Factoria,2,Una Oportunidad,"Mach & Daddy, La Factoria",https://p.scdn.co/mp3-preview/287076c35f359ec5855754b8815b6d3291b3aceb?cid=774b29d4f13844c495f206cafdad9c86,5Q1vijNjTVhQBoVrZVXms8,4VsbQvC84B8Z3IsBY1HLQy,2FssqOxGUioHxV3Tqq6ktp
8604,Mach & Daddy,El Roockie,1,Si Decides Regresar,"Mach & Daddy, El Roockie, Flex",https://p.scdn.co/mp3-preview/744b5db22c65805183391c1b6af345e392b63d8c?cid=774b29d4f13844c495f206cafdad9c86,5Q1vijNjTVhQBoVrZVXms8,3sc8HnadkPW5YaIGbCljw4,45maBjW8gAwHyYiRZ6smSV
8605,Mach & Daddy,Flex,1,Si Decides Regresar,"Mach & Daddy, El Roockie, Flex",https://p.scdn.co/mp3-preview/744b5db22c65805183391c1b6af345e392b63d8c?cid=774b29d4f13844c495f206cafdad9c86,5Q1vijNjTVhQBoVrZVXms8,13VwGEitoK8J0qjNjbgeTN,45maBjW8gAwHyYiRZ6smSV
8606,La Factoria,Eddy Lover,2,Perdóname,"La Factoria, Eddy Lover",https://p.scdn.co/mp3-preview/cbf67824a42d6cee050360dd8b939cebce5a5e08?cid=774b29d4f13844c495f206cafdad9c86,4VsbQvC84B8Z3IsBY1HLQy,7gR53ad9JjCweCv4f9MWEX,6yLqoieklk9gwabLaUDJ4s
8607,La Factoria,Mach & Daddy,2,Déjame Vivir,"La Factoria, Mach & Daddy",https://p.scdn.co/mp3-preview/25fed8fcfe69573d41992292a9967d3903fe4038?cid=774b29d4f13844c495f206cafdad9c86,4VsbQvC84B8Z3IsBY1HLQy,5Q1vijNjTVhQBoVrZVXms8,1F1TYxaqg4g8kCnbC0mLSV
8608,La Factoria,Makano,1,Dame una Oportunidad,"La Factoria, Makano",https://p.scdn.co/mp3-preview/72f8efa250fa8ff06f4445d8b3ae2124f7ad846a?cid=774b29d4f13844c495f206cafdad9c86,4VsbQvC84B8Z3IsBY1HLQy,5F73ZVq8ivLhsYF2pGg4Fc,6yidFQfw2ZNNVI06NUiVZM
8609,Yoskar Sarante,Alex Bueno,1,Perdóname (feat. Alex Bueno) - Instrumental Version,"Yoskar Sarante, Alex Bueno",https://p.scdn.co/mp3-preview/4597afe81cd46ea574e8828ae8552a278a4c86d8?cid=774b29d4f13844c495f206cafdad9c86,5VcamBo0Goh74iFQDqj6Q4,7esCoLcCoCK7FPa9casAH4,0NHt71Q0v49ScoLr1FikbQ
8610,Calo,Aleks Syntek,2,Fiesta Party (feat. Aleks Syntek) - En Vivo,"Calo, Aleks Syntek",https://p.scdn.co/mp3-preview/79e850c27396e27c2deddadd711d5ccd63bdc025?cid=774b29d4f13844c495f206cafdad9c86,2Qm12OdHFDHSpWhBMpO16L,0r8toju2ecKaVtItkzAnNi,1Aaw1tC3Lx5sQb0DOnFIfy
8611,Adalberto Santiago,Celia Cruz,1,Nadie Se Salva De La Rumba,"Ray Barretto, Adalberto Santiago, Celia Cruz",https://p.scdn.co/mp3-preview/9c2d4e91f1be1cb0a97af92e9ddf855688a4a448?cid=774b29d4f13844c495f206cafdad9c86,6tZxUxheS7w3953cQFOXkd,2weA6hhVqTIN2gSn9PUB9U,75ujCf7ZZCV65jPJCCZuZp
8612,Palabra en Acción,Juan Carlos Alvarado,5,Santo Es El Señor,"Palabra en Acción, Juan Carlos Alvarado",https://p.scdn.co/mp3-preview/c84d13da8109037c405a1a5fa809090899fb0ccd?cid=774b29d4f13844c495f206cafdad9c86,4umfGspINdkBEwCjc1f5Xw,1NWIpqck2zZ43JamLJgf6U,2nn0sRKXYW8MoPvZMU4S15
8613,Estelares,Bunbury,1,Aleluya,"Estelares, Bunbury",https://p.scdn.co/mp3-preview/b4b720350b055b1e09db6c1442277cf0f02a530f?cid=774b29d4f13844c495f206cafdad9c86,6Nm62oNQCdPxVoiQtFSksF,4uqzzJg3ww5eH7IgGV7DMT,7nCpzxWmoIuch9F4gb1bxe
8614,Estelares,Fito Paez,1,Autobuses,"Estelares, Fito Paez",https://p.scdn.co/mp3-preview/751392ae0350b12efdf93dad93b02bc7e97094a0?cid=774b29d4f13844c495f206cafdad9c86,6Nm62oNQCdPxVoiQtFSksF,1bZNv4q3OxYq7mmnLha7Tu,5AGnnAKKD4VJJYMFq3NEj2
8615,Estelares,Andrés Calamaro,1,Moneda Corriente,"Estelares, Andrés Calamaro",https://p.scdn.co/mp3-preview/62a32d4650533f5dbb054b03001baa19b3b7d820?cid=774b29d4f13844c495f206cafdad9c86,6Nm62oNQCdPxVoiQtFSksF,3tAICgiSR5PfYY4B8qsoAU,6BIDs4tJQml6m5A3BHLQWj
8616,Robleis,Estani,1,Te Esperaré,"Estani, Robleis",https://p.scdn.co/mp3-preview/c080df1cf593f649be7bade17a6a267e80ac0e43?cid=774b29d4f13844c495f206cafdad9c86,32AuV4BxATEf2i7YVhIjht,4QmDIEVrROsBAad02Mlc1p,5b6qsMDyLCL2XTC5GdEiAg
8617,Airbag,Los Enanitos Verdes,1,Volver a Casa,"Airbag, Los Enanitos Verdes",https://p.scdn.co/mp3-preview/fbfc2c1e7abfc14c2cc432b9ac2859035f9ab189?cid=774b29d4f13844c495f206cafdad9c86,1wKDGglKV4FsFS85r2Dmpr,4TK1gDgb7QKoPFlzRrBRgR,7jFRaaxunWW0nFabUC5Omt
8618,Dillom,Saramalacara,1,ROCKETPOWERS,"Dillom, Saramalacara",https://p.scdn.co/mp3-preview/b74fd499d9bf0a07eae6d64a3b0cc4cd3ca1af8d?cid=774b29d4f13844c495f206cafdad9c86,4cJD9t5QBFTUQcd3xfbOb2,3QchzUOTSCKWmaRGEEiuir,3z8rcgJdQo2g2G4VijeLpl
8619,Dillom,Bizarrap,1,"Dillom: Bzrp Music Sessions, Vol. 9","Bizarrap, Dillom",https://p.scdn.co/mp3-preview/eade82f8829042f7fd6b381d79bf09131628d133?cid=774b29d4f13844c495f206cafdad9c86,4cJD9t5QBFTUQcd3xfbOb2,716NhGYqD1jl2wI1Qkgq36,6Vwfjz5LsHKTYY5IzhKW2A
8620,Saramalacara,TAICHU,2,Water,"Saramalacara, TAICHU, Evar",https://p.scdn.co/mp3-preview/c5da596693a26222699fdd383fa144b2e03a51bb?cid=774b29d4f13844c495f206cafdad9c86,3QchzUOTSCKWmaRGEEiuir,3ou3XMRNmyDSy6gnC1bSgN,3RCxWl2N0lPx83c7PPRmxW
8621,Ratones Paranoicos,Luis Alberto Spinetta,1,Sacrificio japonés,"Ratones Paranoicos, Luis Alberto Spinetta",https://p.scdn.co/mp3-preview/5d196d3ba3666cb0bb146f3057e9b2db14c26afd?cid=774b29d4f13844c495f206cafdad9c86,5fVtUielMhdztOA34ArB6c,1MuQ2m2tg7naeRGAOxYZer,7F47sUidjwEJDkjRjtIZfd
8622,Ratones Paranoicos,Charly García,1,Rock Del Pedazo - Vivo '92,"Ratones Paranoicos, Charly García",https://p.scdn.co/mp3-preview/096f7637242249c88d15ef7fffd91d73c70a4509?cid=774b29d4f13844c495f206cafdad9c86,5fVtUielMhdztOA34ArB6c,3jO7X5KupvwmWTHGtHgcgo,25B1R9haaC0BNEamfYIMxs
8623,Ratones Paranoicos,Andrés Calamaro,2,Para Siempre,"Ratones Paranoicos, Andrés Calamaro",https://p.scdn.co/mp3-preview/18548730751aa479b4a540c432272b1a18874b70?cid=774b29d4f13844c495f206cafdad9c86,5fVtUielMhdztOA34ArB6c,3tAICgiSR5PfYY4B8qsoAU,6ZahpCyZGFcisp28CWohSe
8624,La Banda Baston,McKlopedia,1,Solo Como Amigos,"La Banda Baston, McKlopedia",https://p.scdn.co/mp3-preview/7c4b9165f6aa5ba2bd76ed0a0c40742112425c07?cid=774b29d4f13844c495f206cafdad9c86,3vV4Tf1iC8vEP9fLOLGUfP,1PNgAcUW6UgN59okEaTpvG,0LC8PbKuTyhCpsrdLtL3jz
8625,La Banda Baston,Alvaro Diaz,1,Martes 13,"La Banda Baston, Alvaro Diaz",https://p.scdn.co/mp3-preview/a3bb2664fc515433781b296b54a9b382e8c7bd78?cid=774b29d4f13844c495f206cafdad9c86,3vV4Tf1iC8vEP9fLOLGUfP,5J7rXWjtn5HzUkJ4Jet8Fr,5GQRpuYm66FuLDjEY6ouCe
8626,Grupo Limite,Cristian,2,Pasión,"Grupo Limite, Cristian",https://p.scdn.co/mp3-preview/a315cd4a0d9ce45ee6fe4bf5d3cebfc5e3d0eb85?cid=774b29d4f13844c495f206cafdad9c86,2qWNYueLfc979iEdLOIK2C,3udlGv7o6NeUWRlRFGqPY9,6GDYonyUGEDHW9Vqbtvnx4
8627,Grupo Limite,Cristian Castro,2,Pasión (feat. Cristian Castro),"Grupo Limite, Cristian Castro",https://p.scdn.co/mp3-preview/e3a953637bd6377a5d0a357444bc1a5dc222dc40?cid=774b29d4f13844c495f206cafdad9c86,2qWNYueLfc979iEdLOIK2C,2AZOALDIBORfbzKTuliwdJ,4hZxcHGUMe79sSwZmDmpzH
8628,Gloosito,Kaydy Cain,2,Sex Toy,"Kaydy Cain, Gloosito, Baby Pantera, GARZI",https://p.scdn.co/mp3-preview/ee943a8b40feb81814081f6b8ef788403d0bf44d?cid=774b29d4f13844c495f206cafdad9c86,1MXug5KOetEEQjjvCPWwIm,4nXXIxTneJksvGXrlmX8oA,3Cw96XvlscJJ4FwBTAQDaH
8629,Calero LDN,Mayo 214,1,Mar de Males - Remix,"Mayo 214, Calero LDN, SWIT EME",https://p.scdn.co/mp3-preview/547544217cd81bfd099120c57c0dd55d8af9221d?cid=774b29d4f13844c495f206cafdad9c86,0VD8vX2wvCYYD0SMFCZeRR,7uXKIO6VDeOCo6ImWZpZJn,0nzShOLEfmRvCxTXw2F7Fv
8630,Calero LDN,Rapsusklei,1,"Calero LDN, Sofía Gabanna, Rapsusklei & Dirty Porko | Dolly Sessions #03",,,0VD8vX2wvCYYD0SMFCZeRR,451DVjaBuGYfvDfvG9MxaG,
8631,Calero LDN,Nikone,1,Antes de Perderme,"Nikone, Calero LDN, XEFF",https://p.scdn.co/mp3-preview/bc9a291f3b4df61e335611f66f72808bf23e046a?cid=774b29d4f13844c495f206cafdad9c86,0VD8vX2wvCYYD0SMFCZeRR,105iYV1T7lf8Rysxo0KzfD,4ump1MwW9FQG6qq3zABZ5N
8632,Calero LDN,EZVIT 810,1,Cada Motivo,"EZVIT 810, Lu Decker, Calero LDN",https://p.scdn.co/mp3-preview/f9e8551fb1b6c10c52352da95d1648ef371a225e?cid=774b29d4f13844c495f206cafdad9c86,0VD8vX2wvCYYD0SMFCZeRR,20taoPw3DvVajnkUySMckx,5RwF8yjTv6LvpCjJL8yjkL
8633,Abhir Hathi,Recycled J,3,A Medias Verdades,"Abhir Hathi, KIDDO, Recycled J",https://p.scdn.co/mp3-preview/b10f70c2f55b9c298653775dcba2901b1dd1a660?cid=774b29d4f13844c495f206cafdad9c86,2D8UzkIVdg1bj0Iqz6gjk0,4bWHA8fMNjzfGPQqnh5D6y,4qE02WqiPxKGUoOyPvoRxY
